fn_name,seed,net_time_ms,source
gemv_4MB,2578,17.4351513,prim_gemv_cinm2_ca400
gemv_4MB,2609,18.138521,prim_gemv_cinm2_ca400
gemv_4MB,2640,20.744025699999998,prim_gemv_cinm2_ca400
gemv_4MB,2671,23.2122969,prim_gemv_cinm2_ca400
gemv_4MB,2702,18.538432,prim_gemv_cinm2_ca400
gemv_4MB,2733,17.163581699999998,prim_gemv_cinm2_ca400
gemv_4MB,2764,22.9389967,prim_gemv_cinm2_ca400
gemv_4MB,2795,20.8576175,prim_gemv_cinm2_ca400
gemv_4MB,2826,23.100652699999998,prim_gemv_cinm2_ca400
gemv_4MB,2857,21.726837399999997,prim_gemv_cinm2_ca400
gemv_4MB,2888,22.635857899999998,prim_gemv_cinm2_ca400
gemv_4MB,2919,18.9135008,prim_gemv_cinm2_ca400
gemv_4MB,2950,17.719263,prim_gemv_cinm2_ca400
gemv_4MB,2981,19.3212554,prim_gemv_cinm2_ca400
gemv_4MB,3012,18.090263800000002,prim_gemv_cinm2_ca400
gemv_4MB,3043,20.1553876,prim_gemv_cinm2_ca400
gemv_4MB,3074,18.370678899999998,prim_gemv_cinm2_ca400
gemv_4MB,3105,19.7622235,prim_gemv_cinm2_ca400
gemv_4MB,3136,24.171286300000002,prim_gemv_cinm2_ca400
gemv_4MB,3167,21.6262002,prim_gemv_cinm2_ca400
gemv_4MB,3198,20.3439482,prim_gemv_cinm2_ca400
gemv_4MB,3229,25.3442586,prim_gemv_cinm2_ca400
gemv_4MB,3260,22.7329513,prim_gemv_cinm2_ca400
gemv_4MB,3291,19.5498604,prim_gemv_cinm2_ca400
gemv_4MB,3322,19.4526113,prim_gemv_cinm2_ca400
gemv_4MB,3353,18.1938293,prim_gemv_cinm2_ca400
gemv_4MB,3384,19.869389899999998,prim_gemv_cinm2_ca400
gemv_4MB,3415,20.9727775,prim_gemv_cinm2_ca400
gemv_4MB,3446,7.023078900000001,prim_gemv_cinm2_ca400
gemv_4MB,3477,20.968118,prim_gemv_cinm2_ca400
gemv_4MB,3508,18.374663899999998,prim_gemv_cinm2_ca400
gemv_4MB,3539,19.9965722,prim_gemv_cinm2_ca400
gemv_4MB,3570,18.1127342,prim_gemv_cinm2_ca400
gemv_4MB,3601,20.922972,prim_gemv_cinm2_ca400
gemv_4MB,3632,21.2213056,prim_gemv_cinm2_ca400
gemv_4MB,3663,17.4122255,prim_gemv_cinm2_ca400
gemv_4MB,3694,17.6672145,prim_gemv_cinm2_ca400
gemv_4MB,3725,22.9398122,prim_gemv_cinm2_ca400
gemv_4MB,3756,21.2077265,prim_gemv_cinm2_ca400
gemv_4MB,3787,19.6984289,prim_gemv_cinm2_ca400
gemv_4MB,3818,19.8931714,prim_gemv_cinm2_ca400
gemv_4MB,3849,20.2939777,prim_gemv_cinm2_ca400
gemv_4MB,3880,19.430595,prim_gemv_cinm2_ca400
gemv_4MB,3911,19.5913325,prim_gemv_cinm2_ca400
gemv_4MB,3942,19.8584405,prim_gemv_cinm2_ca400
gemv_4MB,3973,24.0023414,prim_gemv_cinm2_ca400
gemv_4MB,4004,21.6024096,prim_gemv_cinm2_ca400
gemv_512MB,67,2245.2133868,prim_gemv_cinm2_ca400
gemv_512MB,98,2188.7885243,prim_gemv_cinm2_ca400
gemv_512MB,129,2178.0990685,prim_gemv_cinm2_ca400
gemv_512MB,160,2362.5744304,prim_gemv_cinm2_ca400
gemv_512MB,191,3349.1002980999997,prim_gemv_cinm2_ca400
gemv_512MB,222,2322.2603009,prim_gemv_cinm2_ca400
gemv_512MB,253,2112.9902847,prim_gemv_cinm2_ca400
gemv_512MB,284,2228.6652074,prim_gemv_cinm2_ca400
gemv_512MB,315,2348.9970923,prim_gemv_cinm2_ca400
gemv_512MB,346,3407.1363891,prim_gemv_cinm2_ca400
gemv_512MB,377,2157.8846255999997,prim_gemv_cinm2_ca400
gemv_512MB,408,2379.4453163000003,prim_gemv_cinm2_ca400
gemv_512MB,439,2240.594165,prim_gemv_cinm2_ca400
gemv_512MB,501,2264.0325905,prim_gemv_cinm2_ca400
gemv_512MB,532,2192.3414149,prim_gemv_cinm2_ca400
gemv_512MB,563,2233.0447556999998,prim_gemv_cinm2_ca400
gemv_512MB,594,2320.5075236999996,prim_gemv_cinm2_ca400
gemv_512MB,625,2140.7107326,prim_gemv_cinm2_ca400
gemv_512MB,656,2181.5990368000002,prim_gemv_cinm2_ca400
gemv_512MB,687,2187.6152608,prim_gemv_cinm2_ca400
gemv_512MB,718,2199.8730443000004,prim_gemv_cinm2_ca400
gemv_512MB,749,2204.1691226,prim_gemv_cinm2_ca400
gemv_512MB,780,2178.3499574,prim_gemv_cinm2_ca400
gemv_512MB,811,2117.5753434000003,prim_gemv_cinm2_ca400
gemv_512MB,842,2272.2105801,prim_gemv_cinm2_ca400
gemv_512MB,873,2101.9501564,prim_gemv_cinm2_ca400
gemv_512MB,904,2202.4128408,prim_gemv_cinm2_ca400
gemv_512MB,935,2356.5831849,prim_gemv_cinm2_ca400
gemv_512MB,966,2164.3189227,prim_gemv_cinm2_ca400
gemv_512MB,997,2280.4880284,prim_gemv_cinm2_ca400
gemv_512MB,1028,2122.6419204,prim_gemv_cinm2_ca400
gemv_512MB,1059,2304.8954368,prim_gemv_cinm2_ca400
gemv_512MB,1090,2151.9590786999997,prim_gemv_cinm2_ca400
gemv_512MB,1121,2275.6630189,prim_gemv_cinm2_ca400
gemv_512MB,1152,2441.6618955999998,prim_gemv_cinm2_ca400
gemv_512MB,1183,3383.0953986,prim_gemv_cinm2_ca400
gemv_512MB,1214,2140.2377809,prim_gemv_cinm2_ca400
gemv_512MB,1245,2138.2508153,prim_gemv_cinm2_ca400
gemv_512MB,1276,2292.8540405,prim_gemv_cinm2_ca400
gemv_512MB,1307,2143.7488379,prim_gemv_cinm2_ca400
gemv_512MB,1338,2159.7358369000003,prim_gemv_cinm2_ca400
gemv_512MB,1369,2169.8184274,prim_gemv_cinm2_ca400
gemv_512MB,1400,2284.3550153,prim_gemv_cinm2_ca400
gemv_512MB,1431,2322.3898895,prim_gemv_cinm2_ca400
gemv_512MB,1462,3657.8324380999998,prim_gemv_cinm2_ca400
gemv_512MB,1493,2169.840638,prim_gemv_cinm2_ca400
gemv_512MB,1524,2252.8252243,prim_gemv_cinm2_ca400
gemv_512MB,1555,3405.2337429,prim_gemv_cinm2_ca400
gemv_512MB,1586,2159.4536617,prim_gemv_cinm2_ca400
gemv_512MB,1617,2283.8014834,prim_gemv_cinm2_ca400
gemv_512MB,1648,2255.278858,prim_gemv_cinm2_ca400
gemv_512MB,1679,2194.6813809,prim_gemv_cinm2_ca400
gemv_512MB,1710,2390.1836576,prim_gemv_cinm2_ca400
gemv_512MB,1741,3029.906208,prim_gemv_cinm2_ca400
gemv_512MB,1772,2257.792952,prim_gemv_cinm2_ca400
gemv_512MB,1803,2212.7936184,prim_gemv_cinm2_ca400
gemv_512MB,1834,2329.3856958,prim_gemv_cinm2_ca400
gemv_512MB,1865,2120.7861230999997,prim_gemv_cinm2_ca400
gemv_512MB,1896,2413.1515115,prim_gemv_cinm2_ca400
gemv_512MB,1927,2182.5882439,prim_gemv_cinm2_ca400
gemv_512MB,1958,2381.4057006,prim_gemv_cinm2_ca400
gemv_512MB,1989,2135.0696411,prim_gemv_cinm2_ca400
gemv_512MB,2020,2184.967382,prim_gemv_cinm2_ca400
gemv_512MB,2051,2177.871455,prim_gemv_cinm2_ca400
gemv_512MB,2082,2086.8710702,prim_gemv_cinm2_ca400
gemv_512MB,2113,2247.2166165,prim_gemv_cinm2_ca400
gemv_512MB,2144,3658.4142645,prim_gemv_cinm2_ca400
gemv_512MB,2175,2363.620499,prim_gemv_cinm2_ca400
gemv_512MB,2206,2291.3167492,prim_gemv_cinm2_ca400
gemv_512MB,2237,2138.9252888,prim_gemv_cinm2_ca400
gemv_512MB,2268,2223.2156372,prim_gemv_cinm2_ca400
gemv_512MB,2299,2240.0305946999997,prim_gemv_cinm2_ca400
gemv_512MB,2330,2239.2263881999997,prim_gemv_cinm2_ca400
gemv_512MB,2361,2187.0204221,prim_gemv_cinm2_ca400
gemv_512MB,2392,3257.6568122,prim_gemv_cinm2_ca400
gemv_512MB,2423,2169.5021060999998,prim_gemv_cinm2_ca400
gemv_512MB,2454,2178.0655336,prim_gemv_cinm2_ca400
gemv_512MB,2485,2193.2691711999996,prim_gemv_cinm2_ca400
gemv_512MB,2516,2246.5522259,prim_gemv_cinm2_ca400
gemv_512MB,2547,2269.1993318,prim_gemv_cinm2_ca400
gemv_512MB,2578,2159.1525959,prim_gemv_cinm2_ca400
gemv_512MB,2609,2278.2521681999997,prim_gemv_cinm2_ca400
gemv_512MB,2640,2280.791381,prim_gemv_cinm2_ca400
gemv_512MB,2671,2376.9582788000002,prim_gemv_cinm2_ca400
gemv_512MB,2702,2147.9573193,prim_gemv_cinm2_ca400
gemv_512MB,2733,2220.7105355,prim_gemv_cinm2_ca400
gemv_512MB,2764,2300.4130305999997,prim_gemv_cinm2_ca400
gemv_512MB,2795,2171.7371005,prim_gemv_cinm2_ca400
gemv_512MB,2826,2177.7731682,prim_gemv_cinm2_ca400
gemv_512MB,2857,2359.0420489000003,prim_gemv_cinm2_ca400
gemv_512MB,2888,2276.8010108000003,prim_gemv_cinm2_ca400
gemv_512MB,2919,2148.9084325999997,prim_gemv_cinm2_ca400
gemv_512MB,2950,2303.5982704000003,prim_gemv_cinm2_ca400
gemv_512MB,2981,2252.3035842,prim_gemv_cinm2_ca400
gemv_512MB,3012,2116.1219079,prim_gemv_cinm2_ca400
gemv_512MB,3043,2386.4915368,prim_gemv_cinm2_ca400
gemv_512MB,3074,2141.0253596,prim_gemv_cinm2_ca400
gemv_512MB,3105,2221.5414972,prim_gemv_cinm2_ca400
gemv_512MB,3136,2300.5951119,prim_gemv_cinm2_ca400
gemv_512MB,3167,2280.8456779000003,prim_gemv_cinm2_ca400
gemv_512MB,3198,2416.5214336999998,prim_gemv_cinm2_ca400
gemv_512MB,3229,2185.4838493,prim_gemv_cinm2_ca400
gemv_512MB,3260,2156.5415255,prim_gemv_cinm2_ca400
gemv_512MB,3291,2303.9316282,prim_gemv_cinm2_ca400
gemv_512MB,3322,2292.6871591,prim_gemv_cinm2_ca400
gemv_512MB,3353,2136.8507604,prim_gemv_cinm2_ca400
gemv_512MB,3384,2277.3196221,prim_gemv_cinm2_ca400
gemv_512MB,3415,2354.0563758000003,prim_gemv_cinm2_ca400
gemv_512MB,3446,2259.8976864,prim_gemv_cinm2_ca400
gemv_512MB,3477,2140.2767785,prim_gemv_cinm2_ca400
gemv_512MB,3508,2230.8946668000003,prim_gemv_cinm2_ca400
gemv_512MB,3539,2226.9508766,prim_gemv_cinm2_ca400
gemv_512MB,3570,2227.2608265,prim_gemv_cinm2_ca400
gemv_512MB,3601,2196.0505519000003,prim_gemv_cinm2_ca400
gemv_512MB,3632,2181.8015984,prim_gemv_cinm2_ca400
gemv_512MB,3663,2193.9199866999998,prim_gemv_cinm2_ca400
gemv_512MB,3694,2237.5336552,prim_gemv_cinm2_ca400
gemv_512MB,3725,2282.8622823,prim_gemv_cinm2_ca400
gemv_512MB,3756,2271.4379967,prim_gemv_cinm2_ca400
gemv_512MB,3787,2077.1901367,prim_gemv_cinm2_ca400
gemv_512MB,3818,2261.1158069000003,prim_gemv_cinm2_ca400
gemv_512MB,3849,2177.1017945,prim_gemv_cinm2_ca400
gemv_512MB,3880,2391.6288806,prim_gemv_cinm2_ca400
gemv_512MB,3911,2177.3964591999998,prim_gemv_cinm2_ca400
gemv_512MB,3942,2355.0525009000003,prim_gemv_cinm2_ca400
gemv_512MB,3973,2236.0484215,prim_gemv_cinm2_ca400
gemv_512MB,4004,2341.0739885,prim_gemv_cinm2_ca400
gemv_64MB,67,297.148161,prim_gemv_cinm2_ca400
gemv_64MB,98,290.8360717,prim_gemv_cinm2_ca400
gemv_64MB,129,280.2312708,prim_gemv_cinm2_ca400
gemv_64MB,160,305.64030410000004,prim_gemv_cinm2_ca400
gemv_64MB,191,300.1325188,prim_gemv_cinm2_ca400
gemv_64MB,222,287.000598,prim_gemv_cinm2_ca400
gemv_64MB,253,299.0975719,prim_gemv_cinm2_ca400
gemv_64MB,284,291.3940814,prim_gemv_cinm2_ca400
gemv_64MB,315,297.2818688,prim_gemv_cinm2_ca400
gemv_64MB,346,283.4848558,prim_gemv_cinm2_ca400
gemv_64MB,377,283.545516,prim_gemv_cinm2_ca400
