tasklets,trial,barrier_ns,control_ns,overhead_ns_per_barrier
18,49,1074882.0,190369.0,8845.13
18,50,1076582.0,189847.0,8867.35
18,51,1077224.0,191505.0,8857.19
18,52,1074652.0,190865.0,8837.87
18,53,1076445.0,196513.0,8799.32
18,54,1073439.0,187711.0,8857.28
18,55,1075860.0,191648.0,8842.12
18,56,1073965.0,190724.0,8832.41
18,57,1076377.0,189613.0,8867.64
18,58,1074832.0,188506.0,8863.26
18,59,1074751.0,203186.0,8715.65
18,60,1074835.0,192580.0,8822.55
18,61,1075245.0,190069.0,8851.76
18,62,1075150.0,192041.0,8831.09
18,63,1076584.0,189881.0,8867.03
18,64,1075415.0,189881.0,8855.34
18,65,1075640.0,189948.0,8856.92
18,66,1076635.0,190249.0,8863.86
18,67,1074885.0,189688.0,8851.97
18,68,1074737.0,191634.0,8831.03
18,69,1074922.0,192726.0,8821.96
18,70,1073401.0,196023.0,8773.78
18,71,1072021.0,197042.0,8749.79
18,72,1074645.0,191733.0,8829.12
18,73,1074202.0,191765.0,8824.37
18,74,1074281.0,188804.0,8854.77
18,75,1071646.0,195452.0,8761.94
18,76,1077926.0,188141.0,8897.85
18,77,1077805.0,189342.0,8884.63
18,78,1076646.0,190494.0,8861.52
18,79,1078555.0,191653.0,8869.02
18,80,1077111.0,195984.0,8811.27
18,81,1074593.0,191869.0,8827.24
18,82,1075331.0,192151.0,8831.80
18,83,1077495.0,190633.0,8868.62
18,84,1073559.0,191980.0,8815.79
18,85,1080627.0,194562.0,8860.65
18,86,1075611.0,195080.0,8805.31
18,87,1075893.0,187397.0,8884.96
18,88,1077208.0,192580.0,8846.28
18,89,1075768.0,194731.0,8810.37
18,90,1072834.0,195461.0,8773.73
18,91,1075345.0,194870.0,8804.75
18,92,1076044.0,188156.0,8878.88
18,93,1074410.0,192350.0,8820.60
18,94,1075510.0,190641.0,8848.69
18,95,1074018.0,191416.0,8826.02
18,96,1075111.0,195849.0,8792.62
18,97,1074844.0,190998.0,8838.46
18,98,1074451.0,191680.0,8827.71
18,99,1076382.0,192080.0,8843.02
19,0,1162495.0,201790.0,9607.05
19,1,1162564.0,210408.0,9521.56
19,2,1161163.0,201591.0,9595.72
19,3,1163097.0,200326.0,9627.71
19,4,1161323.0,198879.0,9624.44
19,5,1159230.0,198574.0,9606.56
19,6,1158468.0,198367.0,9601.01
19,7,1159884.0,198338.0,9615.46
19,8,1160343.0,198243.0,9621.00
19,9,1157854.0,196318.0,9615.36
19,10,1159401.0,200413.0,9589.88
19,11,1159297.0,197014.0,9622.83
19,12,1160134.0,196829.0,9633.05
19,13,1166342.0,198288.0,9680.54
19,14,1160156.0,196642.0,9635.14
19,15,1162243.0,197490.0,9647.53
19,16,1160545.0,199869.0,9606.76
19,17,1164808.0,200329.0,9644.79
19,18,1161728.0,200969.0,9607.59
19,19,1159672.0,200258.0,9594.14
19,20,1161126.0,198789.0,9623.37
19,21,1166061.0,200933.0,9651.28
19,22,1162101.0,199500.0,9626.01
19,23,1161034.0,197647.0,9633.87
19,24,1161807.0,201420.0,9603.87
19,25,1165703.0,200542.0,9651.61
19,26,1160646.0,200771.0,9598.75
19,27,1160115.0,198021.0,9620.94
19,28,1161517.0,197377.0,9641.40
19,29,1160208.0,199593.0,9606.15
19,30,1161880.0,196063.0,9658.17
19,31,1163760.0,199044.0,9647.16
19,32,1161675.0,199125.0,9625.50
19,33,1162046.0,198693.0,9633.53
19,34,1165693.0,198760.0,9669.33
19,35,1162500.0,198901.0,9635.99
19,36,1162304.0,198204.0,9641.00
19,37,1164191.0,200146.0,9640.45
19,38,1165013.0,199083.0,9659.30
19,39,1164515.0,201140.0,9633.75
19,40,1165237.0,199300.0,9659.37
19,41,1164514.0,198922.0,9655.92
19,42,1163409.0,200672.0,9627.37
19,43,1163905.0,200219.0,9636.86
19,44,1163225.0,200465.0,9627.60
19,45,1163893.0,199029.0,9648.64
19,46,1162003.0,199905.0,9620.98
19,47,1162911.0,200713.0,9621.98
19,48,1163307.0,198887.0,9644.20
19,49,1160966.0,200928.0,9600.38
19,50,1160633.0,199359.0,9612.74
19,51,1164655.0,199261.0,9653.94
19,52,1162485.0,201542.0,9609.43
19,53,1162890.0,198590.0,9643.00
19,54,1164623.0,198028.0,9665.95
19,55,1165826.0,198145.0,9676.81
19,56,1165689.0,200564.0,9651.25
19,57,1166561.0,200441.0,9661.20
19,58,1165782.0,199211.0,9665.71
19,59,1161990.0,199191.0,9627.99
19,60,1159470.0,198495.0,9609.75
19,61,1161472.0,198188.0,9632.84
19,62,1163595.0,202290.0,9613.05
19,63,1163143.0,203064.0,9600.79
19,64,1162634.0,201552.0,9610.82
19,65,1166954.0,196905.0,9700.49
19,66,1159871.0,199449.0,9604.22
19,67,1160508.0,197485.0,9630.23
19,68,1159859.0,200211.0,9596.48
19,69,1162750.0,198544.0,9642.06
19,70,1160990.0,199350.0,9616.40
19,71,1162629.0,199494.0,9631.35
19,72,1164514.0,199434.0,9650.80
19,73,1162833.0,199080.0,9637.53
19,74,1164610.0,199115.0,9654.95
19,75,1163775.0,199374.0,9644.01
19,76,1164049.0,199639.0,9644.10
19,77,1162235.0,198910.0,9633.25
19,78,1164169.0,199718.0,9644.51
19,79,1166246.0,199924.0,9663.22
19,80,1161290.0,198291.0,9629.99
19,81,1162998.0,364087.0,7989.11
19,82,1161384.0,202376.0,9590.08
19,83,1166579.0,200552.0,9660.27
19,84,1165179.0,199702.0,9654.77
19,85,1166972.0,197847.0,9691.25
19,86,1166369.0,206579.0,9597.90
19,87,1165673.0,198840.0,9668.33
19,88,1163553.0,200228.0,9633.25
19,89,1166607.0,196052.0,9705.55
19,90,1163531.0,199194.0,9643.37
19,91,1163968.0,206229.0,9577.39
19,92,1163369.0,199174.0,9641.95
19,93,1162971.0,199042.0,9639.29
19,94,1165986.0,195981.0,9700.05
19,95,1163730.0,198962.0,9647.68
19,96,1165774.0,199160.0,9666.14
19,97,1161196.0,199692.0,9615.04
19,98,1161936.0,198859.0,9630.77
19,99,1162569.0,200023.0,9625.46
20,0,1251543.0,216720.0,10348.23
20,1,1250364.0,216385.0,10339.79
20,2,1254663.0,213119.0,10415.44
20,3,1252618.0,212791.0,10398.27
20,4,1253943.0,212629.0,10413.14
20,5,1254177.0,208202.0,10459.75
20,6,1251648.0,210959.0,10406.89
20,7,1249032.0,213230.0,10358.02
20,8,1249747.0,210567.0,10391.80
20,9,1254211.0,212637.0,10415.74
20,10,1252349.0,212566.0,10397.83
20,11,1302299.0,210005.0,10922.94
20,12,1253050.0,211348.0,10417.02
20,13,1251576.0,211755.0,10398.21
20,14,1253558.0,213393.0,10401.65
20,15,1253754.0,212738.0,10410.16
20,16,1251342.0,213499.0,10378.43
20,17,1258606.0,212587.0,10460.19
20,18,1254291.0,213870.0,10404.21
20,19,1253688.0,214833.0,10388.55
20,20,1257554.0,213710.0,10438.44
20,21,1253961.0,207162.0,10467.99
20,22,1260285.0,216473.0,10438.12
20,23,1253004.0,213124.0,10398.80
20,24,1256615.0,213519.0,10430.96
20,25,1255607.0,210719.0,10448.88
20,26,1255070.0,209720.0,10453.50
20,27,1257698.0,215689.0,10420.09
20,28,1259633.0,212322.0,10473.11
20,29,1256607.0,215418.0,10411.89
20,30,1258516.0,215263.0,10432.53
20,31,1253990.0,208041.0,10459.49
20,32,1254970.0,212368.0,10426.02
20,33,1253785.0,216025.0,10377.60
20,34,1256463.0,217178.0,10392.85
20,35,1258303.0,213691.0,10446.12
20,36,1256354.0,212760.0,10435.94
20,37,1255938.0,213404.0,10425.34
20,38,1257845.0,215082.0,10427.63
20,39,1256628.0,214904.0,10417.24
20,40,1256094.0,220773.0,10353.21
20,41,1256122.0,216082.0,10400.40
20,42,1256988.0,212382.0,10446.06
20,43,1256427.0,214034.0,10423.93
20,44,1258610.0,212956.0,10456.54
20,45,1256656.0,212763.0,10438.93
20,46,1259589.0,210591.0,10489.98
20,47,1265875.0,213541.0,10523.34
20,48,1260854.0,211212.0,10496.42
20,49,1264978.0,213202.0,10517.76
20,50,1255541.0,213712.0,10418.29
20,51,1254482.0,211494.0,10429.88
20,52,1255834.0,212912.0,10429.22
20,53,1258803.0,214101.0,10447.02
20,54,1254380.0,213884.0,10404.96
20,55,1255797.0,212515.0,10432.82
20,56,1257342.0,210484.0,10468.58
20,57,1258269.0,211310.0,10469.59
20,58,1256346.0,210649.0,10456.97
20,59,1256899.0,213934.0,10429.65
20,60,1255861.0,216003.0,10398.58
20,61,1254292.0,218595.0,10356.97
20,62,1255902.0,212156.0,10437.46
20,63,1257390.0,214541.0,10428.49
20,64,1256755.0,213952.0,10428.03
20,65,1255055.0,214215.0,10408.40
20,66,1256933.0,213872.0,10430.61
20,67,1254294.0,212433.0,10418.61
20,68,1254499.0,212814.0,10416.85
20,69,1255572.0,213361.0,10422.11
20,70,1257177.0,213806.0,10433.71
20,71,1257362.0,214773.0,10425.89
20,72,1257746.0,213094.0,10446.52
20,73,1254241.0,213664.0,10405.77
20,74,1255955.0,211983.0,10439.72
20,75,1256586.0,210109.0,10464.77
20,76,1256595.0,215716.0,10408.79
20,77,1258490.0,211005.0,10474.85
20,78,1256477.0,214938.0,10415.39
20,79,1258853.0,213731.0,10451.22
20,80,1256633.0,213462.0,10431.71
20,81,1256192.0,213690.0,10425.02
20,82,1253848.0,212743.0,10411.05
20,83,1255942.0,214935.0,10410.07
20,84,1253129.0,211676.0,10414.53
20,85,1260641.0,214520.0,10461.21
20,86,1254417.0,214278.0,10401.39
20,87,1252484.0,210808.0,10416.76
20,88,1256916.0,211268.0,10456.48
20,89,1256635.0,211850.0,10447.85
20,90,1259198.0,210953.0,10482.45
20,91,1256886.0,210014.0,10468.72
20,92,1257381.0,211395.0,10459.86
20,93,1256150.0,211403.0,10447.47
20,94,1256402.0,211700.0,10447.02
20,95,1255478.0,214550.0,10409.28
20,96,1254478.0,210324.0,10441.54
20,97,1254530.0,213384.0,10411.46
20,98,1257285.0,214085.0,10432.00
20,99,1259072.0,214214.0,10448.58
21,0,1420299.0,219474.0,12008.25
21,1,1352638.0,218521.0,11341.17
21,2,1349729.0,218675.0,11310.54
21,3,1350839.0,232751.0,11180.88
21,4,1350165.0,803392.0,5467.73
21,5,1349557.0,224203.0,11253.54
21,6,1350650.0,218929.0,11317.21
21,7,1353565.0,219781.0,11337.84
21,8,1349996.0,217574.0,11324.22
21,9,1349966.0,219638.0,11303.28
21,10,1347407.0,226167.0,11212.40
21,11,1345149.0,221572.0,11235.77
21,12,1349256.0,222248.0,11270.08
21,13,1351501.0,218704.0,11327.97
21,14,1349470.0,225545.0,11239.25
21,15,1352303.0,224963.0,11273.40
21,16,1349407.0,217378.0,11320.29
21,17,1354020.0,221060.0,11329.60
21,18,1349603.0,219709.0,11298.94
21,19,1350637.0,217081.0,11335.56
21,20,1354733.0,227691.0,11270.42
21,21,1352003.0,221946.0,11300.57
21,22,1354531.0,222452.0,11320.79
21,23,1356589.0,219099.0,11374.90
21,24,1353395.0,218940.0,11344.55
21,25,1356622.0,215522.0,11411.00
21,26,1356379.0,226544.0,11298.35
21,27,1350901.0,219219.0,11316.82
21,28,1350907.0,224017.0,11268.90
21,29,1353820.0,218984.0,11348.36
21,30,1354036.0,226699.0,11273.37
21,31,1354198.0,224870.0,11293.28
21,32,1354903.0,216563.0,11383.40
21,33,1356436.0,215327.0,11411.09
21,34,1353919.0,219027.0,11348.92
21,35,1353876.0,220999.0,11328.77
21,36,1355229.0,222621.0,11326.08
21,37,1353743.0,214550.0,11391.93
21,38,1354695.0,225982.0,11287.13
21,39,1353280.0,223987.0,11292.93
21,40,1355501.0,221386.0,11341.15
21,41,1353221.0,219771.0,11334.50
21,42,1354512.0,224156.0,11303.56
21,43,1355034.0,221474.0,11335.60
21,44,1354419.0,225148.0,11292.71
21,45,1353952.0,224416.0,11295.36
21,46,1351177.0,217942.0,11332.35
21,47,1352478.0,216714.0,11357.64
21,48,1355204.0,216657.0,11385.47
21,49,1354948.0,218910.0,11360.38
21,50,1352920.0,219191.0,11337.29
21,51,1354094.0,217590.0,11365.04
21,52,1355265.0,218880.0,11363.85
21,53,1351417.0,221755.0,11296.62
21,54,1355852.0,217075.0,11387.77
21,55,1349100.0,219435.0,11296.65
21,56,1351150.0,219806.0,11313.44
21,57,1353807.0,219563.0,11342.44
21,58,1352379.0,216802.0,11355.77
21,59,1355370.0,219623.0,11357.47
21,60,1363432.0,221334.0,11420.98
21,61,1354142.0,217446.0,11366.96
21,62,1354360.0,216889.0,11374.71
21,63,1355180.0,217006.0,11381.74
21,64,1356319.0,222273.0,11340.46
21,65,1354370.0,230181.0,11241.89
21,66,1355852.0,230617.0,11252.35
21,67,1354021.0,225520.0,11285.01
21,68,1353797.0,220825.0,11329.72
21,69,1352127.0,221870.0,11302.57
21,70,1349917.0,218742.0,11311.75
21,71,1355209.0,217266.0,11379.43
21,72,1353257.0,218759.0,11344.98
21,73,1354367.0,218327.0,11360.40
21,74,1356505.0,221275.0,11352.30
21,75,1353563.0,218840.0,11347.23
21,76,1355171.0,220594.0,11345.77
21,77,1355521.0,223647.0,11318.74
21,78,1350799.0,217297.0,11335.02
21,79,1353949.0,217886.0,11360.63
21,80,1353953.0,219576.0,11343.77
21,81,1356058.0,220019.0,11360.39
21,82,1353686.0,217673.0,11360.13
21,83,1355830.0,220051.0,11357.79
21,84,1354795.0,220524.0,11342.71
21,85,1353075.0,217447.0,11356.28
21,86,1354302.0,222179.0,11321.23
21,87,1352441.0,224071.0,11283.70
21,88,1351833.0,219577.0,11322.56
21,89,1353813.0,218221.0,11355.92
21,90,1352862.0,228012.0,11248.50
21,91,1353110.0,221396.0,11317.14
21,92,1355910.0,224760.0,11311.50
21,93,1354785.0,221614.0,11331.71
21,94,1354776.0,219314.0,11354.62
21,95,1355273.0,219288.0,11359.85
21,96,1354079.0,220700.0,11333.79
21,97,1354194.0,222739.0,11314.55
21,98,1353695.0,221780.0,11319.15
21,99,1354264.0,219498.0,11347.66
22,0,1456733.0,226191.0,12305.42
22,1,1449537.0,222967.0,12265.70
22,2,1449488.0,232700.0,12167.88
22,3,1448399.0,226024.0,12223.75
22,4,1449765.0,223202.0,12265.63
22,5,1448692.0,226545.0,12221.47
22,6,1449738.0,226804.0,12229.34
22,7,1450456.0,225133.0,12253.23
22,8,1452893.0,226704.0,12261.89
22,9,1452341.0,224809.0,12275.32
22,10,1456958.0,224278.0,12326.80
22,11,1454674.0,223856.0,12308.18
22,12,1452854.0,224995.0,12278.59
22,13,1453924.0,226063.0,12278.61
22,14,1453138.0,223557.0,12295.81
22,15,1456167.0,227082.0,12290.85
22,16,1452822.0,224624.0,12281.98
22,17,1455424.0,222571.0,12328.53
22,18,1450529.0,223083.0,12274.46
22,19,1452154.0,225531.0,12266.23
22,20,1450325.0,227485.0,12228.40
22,21,1456925.0,226850.0,12300.75
22,22,1453990.0,226451.0,12275.39
22,23,1455143.0,227165.0,12279.78
22,24,1456452.0,224175.0,12322.77
22,25,1454588.0,224884.0,12297.04
22,26,1454973.0,225199.0,12297.74
22,27,1459496.0,223384.0,12361.12
22,28,1455380.0,226545.0,12288.35
22,29,1457181.0,226836.0,12303.45
22,30,1458041.0,426160.0,10318.81
22,31,1457395.0,227930.0,12294.65
22,32,1454816.0,225437.0,12293.79
22,33,1457594.0,226281.0,12313.13
22,34,1454755.0,226701.0,12280.54
22,35,1459867.0,226663.0,12332.04
22,36,1457221.0,224588.0,12326.33
22,37,1456769.0,224745.0,12320.24
22,38,1457802.0,223478.0,12343.24
22,39,1457918.0,224562.0,12333.56
22,40,1457271.0,223892.0,12333.79
22,41,1461547.0,226505.0,12350.42
22,42,1453896.0,226881.0,12270.15
22,43,1456868.0,226346.0,12305.22
22,44,1457799.0,223196.0,12346.03
22,45,1456463.0,225357.0,12311.06
22,46,1456956.0,226092.0,12308.64
22,47,1457642.0,226793.0,12308.49
22,48,1456006.0,225689.0,12303.17
22,49,1457202.0,227569.0,12296.33
22,50,1454462.0,227378.0,12270.84
22,51,1455056.0,226345.0,12287.11
22,52,1462822.0,224576.0,12382.46
22,53,1455235.0,226611.0,12286.24
22,54,1454330.0,229332.0,12249.98
22,55,1457161.0,224408.0,12327.53
22,56,1454751.0,224014.0,12307.37
22,57,1457855.0,224774.0,12330.81
22,58,1456515.0,223306.0,12332.09
22,59,1455508.0,225353.0,12301.55
22,60,1458227.0,227593.0,12306.34
22,61,1458010.0,224959.0,12330.51
22,62,1458099.0,226435.0,12316.64
22,63,1456009.0,229359.0,12266.50
22,64,1453208.0,225229.0,12279.79
22,65,1460501.0,227593.0,12329.08
22,66,1455132.0,225831.0,12293.01
22,67,1455594.0,226313.0,12292.81
22,68,1456359.0,226964.0,12293.95
22,69,1457699.0,223116.0,12345.83
22,70,1456377.0,226255.0,12301.22
22,71,1454655.0,225730.0,12289.25
22,72,1453686.0,225964.0,12277.22
22,73,1453793.0,225285.0,12285.08
22,74,1458224.0,225213.0,12330.11
22,75,1457192.0,224681.0,12325.11
22,76,1455601.0,224146.0,12314.55
22,77,1456211.0,223619.0,12325.92
22,78,1455476.0,225156.0,12303.20
22,79,1456873.0,226341.0,12305.32
22,80,1458219.0,229353.0,12288.66
22,81,1453603.0,225815.0,12277.88
22,82,1456492.0,224909.0,12315.83
22,83,1455900.0,228089.0,12278.11
22,84,1455437.0,229885.0,12255.52
22,85,1458347.0,227202.0,12311.45
22,86,1456576.0,226620.0,12299.56
22,87,1457087.0,229505.0,12275.82
22,88,1458069.0,228141.0,12299.28
22,89,1456608.0,222876.0,12337.32
22,90,1457594.0,238723.0,12188.71
22,91,1457086.0,222986.0,12341.00
22,92,1456917.0,224140.0,12327.77
22,93,1457501.0,230113.0,12273.88
22,94,1453223.0,225863.0,12273.60
22,95,1454104.0,226051.0,12280.53
22,96,1454462.0,228444.0,12260.18
22,97,1457907.0,225365.0,12325.42
22,98,1458173.0,222895.0,12352.78
22,99,1456383.0,222809.0,12335.74
23,0,1559166.0,236692.0,13224.74
23,1,1559013.0,233732.0,13252.81
23,2,1559411.0,236616.0,13227.95
23,3,1557633.0,238707.0,13189.26
23,4,1562441.0,236290.0,13261.51
23,5,1557527.0,234437.0,13230.90
23,6,1555835.0,235366.0,13204.69
23,7,1557585.0,232616.0,13249.69
23,8,1558993.0,231887.0,13271.06
23,9,1559835.0,233400.0,13264.35
23,10,1558067.0,235883.0,13221.84
23,11,1557407.0,233927.0,13234.80
23,12,1558168.0,233114.0,13250.54
23,13,1559560.0,232607.0,13269.53
23,14,1556745.0,233366.0,13233.79
23,15,1562353.0,236427.0,13259.26
23,16,1557191.0,236361.0,13208.30
23,17,1562120.0,235772.0,13263.48
23,18,1558242.0,233073.0,13251.69
23,19,1556971.0,232297.0,13246.74
23,20,1564518.0,236570.0,13279.48
23,21,1559143.0,236131.0,13230.12
23,22,1696436.0,233415.0,14630.21
23,23,1562978.0,235832.0,13271.46
23,24,1562994.0,233481.0,13295.13
23,25,1571481.0,235389.0,13360.92
23,26,1563512.0,233396.0,13301.16
23,27,1565792.0,235904.0,13298.88
23,28,1567303.0,232668.0,13346.35
23,29,1563055.0,233173.0,13298.82
23,30,1563814.0,236151.0,13276.63
23,31,1562723.0,236134.0,13265.89
23,32,1564722.0,232933.0,13317.89
23,33,1565095.0,236748.0,13283.47
23,34,1561824.0,233870.0,13279.54
23,35,1563521.0,232654.0,13308.67
23,36,1562268.0,232179.0,13300.89
23,37,1562700.0,324718.0,12379.82
23,38,1563476.0,235940.0,13275.36
23,39,1560498.0,233814.0,13266.84
23,40,1564350.0,233147.0,13312.03
23,41,1564195.0,234980.0,13292.15
23,42,1560473.0,234113.0,13263.60
23,43,1562219.0,234529.0,13276.90
23,44,1563320.0,232388.0,13309.32
23,45,1564462.0,232231.0,13322.31
23,46,1562556.0,234444.0,13281.12
23,47,1561671.0,232399.0,13292.72
23,48,1563007.0,232811.0,13301.96
23,49,1563572.0,232438.0,13311.34
23,50,1563484.0,239808.0,13236.76
23,51,1562870.0,235150.0,13277.20
23,52,1561900.0,234269.0,13276.31
23,53,1566224.0,234778.0,13314.46
23,54,1564729.0,235085.0,13296.44
23,55,1563099.0,242550.0,13205.49
23,56,1561582.0,234389.0,13271.93
23,57,1562744.0,233980.0,13287.64
23,58,1564837.0,234960.0,13298.77
23,59,1565559.0,233221.0,13323.38
23,60,1563528.0,239324.0,13242.04
23,61,1562044.0,233806.0,13282.38
23,62,1564509.0,233313.0,13311.96
23,63,1564868.0,232978.0,13318.90
23,64,1563156.0,240925.0,13222.31
23,65,1558939.0,233296.0,13256.43
23,66,1562834.0,233192.0,13296.42
23,67,1563085.0,233756.0,13293.29
23,68,1561988.0,232496.0,13294.92
23,69,1562362.0,233804.0,13285.58
23,70,1562890.0,232967.0,13299.23
23,71,1565225.0,235653.0,13295.72
23,72,1563162.0,234329.0,13288.33
23,73,1563311.0,235814.0,13274.97
23,74,1564050.0,243190.0,13208.60
23,75,1561238.0,232877.0,13283.61
23,76,1564799.0,233692.0,13311.07
23,77,1562168.0,234381.0,13277.87
23,78,1562987.0,234144.0,13288.43
23,79,1560210.0,234083.0,13261.27
23,80,1562325.0,233475.0,13288.50
23,81,1563025.0,232897.0,13301.28
23,82,1563536.0,233656.0,13298.80
23,83,1561558.0,231826.0,13297.32
23,84,1563051.0,233293.0,13297.58
23,85,1561698.0,239268.0,13224.30
23,86,1563672.0,239843.0,13238.29
23,87,1566964.0,233361.0,13336.03
23,88,1563452.0,234950.0,13285.02
23,89,1564160.0,238155.0,13260.05
23,90,1561415.0,236000.0,13254.15
23,91,1563560.0,237318.0,13262.42
23,92,1562979.0,233649.0,13293.30
23,93,1563564.0,232616.0,13309.48
23,94,1565107.0,233410.0,13316.97
23,95,1564610.0,234201.0,13304.09
23,96,1563507.0,233027.0,13304.80
23,97,1564141.0,232559.0,13315.82
23,98,1563793.0,232461.0,13313.32
23,99,1564402.0,238288.0,13261.14
24,0,1672843.0,247978.0,14248.65
24,1,1675424.0,248373.0,14270.51
24,2,1670885.0,248841.0,14220.44
24,3,1677457.0,360031.0,13174.26
24,4,1673041.0,252726.0,14203.15
24,5,1670050.0,247705.0,14223.45
24,6,1671379.0,255200.0,14161.79
24,7,1677424.0,249852.0,14275.72
24,8,1680836.0,255579.0,14252.57
24,9,1680830.0,250444.0,14303.86
24,10,1672098.0,248599.0,14234.99
24,11,1677930.0,250862.0,14270.68
24,12,1679478.0,247495.0,14319.83
24,13,1674496.0,251710.0,14227.86
24,14,1677803.0,249323.0,14284.80
24,15,1676100.0,245578.0,14305.22
24,16,1675378.0,246176.0,14292.02
24,17,1675560.0,247868.0,14276.92
24,18,1675071.0,250427.0,14246.44
24,19,1673450.0,247979.0,14254.71
24,20,1696711.0,254181.0,14425.30
24,21,1673900.0,250723.0,14231.77
24,22,1674042.0,251650.0,14223.92
24,23,1674120.0,251022.0,14230.98
24,24,1675392.0,252095.0,14232.97
24,25,1693478.0,254449.0,14390.29
24,26,1673797.0,243118.0,14306.79
24,27,1675063.0,249317.0,14257.46
24,28,1674309.0,253191.0,14211.18
24,29,1673467.0,251534.0,14219.33
24,30,1674432.0,253190.0,14212.42
24,31,1674482.0,249352.0,14251.30
24,32,1675535.0,251427.0,14241.08
24,33,1673435.0,248800.0,14246.35
24,34,1674133.0,248088.0,14260.45
24,35,1675500.0,255168.0,14203.32
24,36,1679342.0,249296.0,14300.46
24,37,1675392.0,247271.0,14281.21
24,38,1675343.0,248565.0,14267.78
24,39,1673380.0,247215.0,14261.65
24,40,1672881.0,252202.0,14206.79
24,41,1674827.0,245897.0,14289.30
24,42,1675322.0,248837.0,14264.85
24,43,1674591.0,249121.0,14254.70
24,44,1677627.0,252422.0,14252.05
24,45,1673602.0,250127.0,14234.75
24,46,1675069.0,246974.0,14280.95
24,47,1675753.0,248927.0,14268.26
24,48,1674695.0,246114.0,14285.81
24,49,1674000.0,247464.0,14265.36
24,50,1674322.0,245027.0,14292.95
24,51,1685752.0,249258.0,14364.94
24,52,1680571.0,252861.0,14277.10
24,53,1674521.0,250124.0,14243.97
24,54,1676964.0,250610.0,14263.54
24,55,1676415.0,252035.0,14243.80
24,56,1677705.0,250652.0,14270.53
24,57,1676993.0,250171.0,14268.22
24,58,1674358.0,250017.0,14243.41
24,59,1676791.0,249584.0,14272.07
24,60,1676452.0,245162.0,14312.90
24,61,1675222.0,247772.0,14274.50
24,62,1675143.0,245409.0,14297.34
24,63,1681771.0,246563.0,14352.08
24,64,1674077.0,250002.0,14240.75
24,65,1675961.0,246615.0,14293.46
24,66,1677144.0,245457.0,14316.87
24,67,1677569.0,249589.0,14279.80
24,68,1693619.0,252294.0,14413.25
24,69,1677144.0,253884.0,14232.60
24,70,1676471.0,250782.0,14256.89
24,71,1674973.0,249315.0,14256.58
24,72,1675276.0,249426.0,14258.50
24,73,1681583.0,250554.0,14310.29
24,74,1672246.0,244997.0,14272.49
24,75,1676678.0,247672.0,14290.06
24,76,1683736.0,249260.0,14344.76
24,77,1679995.0,250105.0,14298.90
24,78,1673714.0,250865.0,14228.49
24,79,1684069.0,249993.0,14340.76
24,80,1675870.0,244625.0,14312.45
24,81,1676539.0,246814.0,14297.25
24,82,1677336.0,247035.0,14303.01
24,83,1673993.0,252108.0,14218.85
24,84,1673390.0,253264.0,14201.26
24,85,1679520.0,250503.0,14290.17
24,86,1672791.0,252305.0,14204.86
24,87,1676189.0,252002.0,14241.87
24,88,1673588.0,252352.0,14212.36
24,89,1682185.0,248860.0,14333.25
24,90,1677092.0,250091.0,14270.01
24,91,1699595.0,249090.0,14505.05
24,92,1683696.0,248924.0,14347.72
24,93,1676330.0,247349.0,14289.81
24,94,1676250.0,247805.0,14284.45
24,95,1674228.0,247288.0,14269.40
24,96,1676781.0,248715.0,14280.66
24,97,1677389.0,249011.0,14283.78
24,98,1684378.0,247721.0,14366.57
24,99,1676996.0,249364.0,14276.32
