num_dpus,blocks_per_dpu,block_size,iter,ns
1088,1,2816,6,383755
1088,1,2816,7,382890
1088,1,2816,8,382604
1088,1,2816,9,369953
1088,1,2944,0,374677
1088,1,2944,1,407988
1088,1,2944,2,399018
1088,1,2944,3,387820
1088,1,2944,4,376409
1088,1,2944,5,390967
1088,1,2944,6,394424
1088,1,2944,7,376754
1088,1,2944,8,373055
1088,1,2944,9,378240
1088,1,3072,0,388157
1088,1,3072,1,380223
1088,1,3072,2,384860
1088,1,3072,3,380763
1088,1,3072,4,381453
1088,1,3072,5,374927
1088,1,3072,6,384299
1088,1,3072,7,374926
1088,1,3072,8,373743
1088,1,3072,9,393184
1088,1,3200,0,376131
1088,1,3200,1,370692
1088,1,3200,2,376061
1088,1,3200,3,375555
1088,1,3200,4,371577
1088,1,3200,5,379971
1088,1,3200,6,368644
1088,1,3200,7,398165
1088,1,3200,8,391396
1088,1,3200,9,373478
1088,1,3328,0,425299
1088,1,3328,1,419505
1088,1,3328,2,423832
1088,1,3328,3,379292
1088,1,3328,4,378337
1088,1,3328,5,401588
1088,1,3328,6,391875
1088,1,3328,7,377556
1088,1,3328,8,378000
1088,1,3328,9,374739
1088,1,3456,0,374575
1088,1,3456,1,371637
1088,1,3456,2,374490
1088,1,3456,3,399476
1088,1,3456,4,384577
1088,1,3456,5,382528
1088,1,3456,6,369048
1088,1,3456,7,379054
1088,1,3456,8,376350
1088,1,3456,9,391366
1088,1,3584,0,396970
1088,1,3584,1,385448
1088,1,3584,2,408780
1088,1,3584,3,391267
1088,1,3584,4,487564
1088,1,3584,5,408197
1088,1,3584,6,408348
1088,1,3584,7,416153
1088,1,3584,8,411745
1088,1,3584,9,406899
1088,1,3712,0,423785
1088,1,3712,1,418236
1088,1,3712,2,417911
1088,1,3712,3,414622
1088,1,3712,4,462548
1088,1,3712,5,427614
1088,1,3712,6,425474
1088,1,3712,7,414250
1088,1,3712,8,466923
1088,1,3712,9,423581
1088,1,3840,0,427645
1088,1,3840,1,426160
1088,1,3840,2,420389
1088,1,3840,3,421087
1088,1,3840,4,424615
1088,1,3840,5,448558
1088,1,3840,6,485161
1088,1,3840,7,437154
1088,1,3840,8,455106
1088,1,3840,9,456637
1088,1,3968,0,457573
1088,1,3968,1,458847
1088,1,3968,2,492212
1088,1,3968,3,462255
1088,1,3968,4,463196
1088,1,3968,5,460859
1088,1,3968,6,467672
1088,1,3968,7,458230
1088,1,3968,8,461149
1088,1,3968,9,459886
1088,1,4096,0,467723
1088,1,4096,1,472259
1088,1,4096,2,470924
1088,1,4096,3,471533
1088,1,4096,4,472502
1088,1,4096,5,467415
1088,1,4096,6,500276
1088,1,4096,7,471934
1088,1,4096,8,452639
1088,1,4096,9,450292
1088,1,4352,0,446731
1088,1,4352,1,470271
1088,1,4352,2,451911
1088,1,4352,3,491575
1088,1,4352,4,462964
1088,1,4352,5,471950
1088,1,4352,6,464551
1088,1,4352,7,464368
1088,1,4352,8,459040
1088,1,4352,9,461361
1088,1,4608,0,486850
1088,1,4608,1,547441
1088,1,4608,2,492416
1088,1,4608,3,476081
1088,1,4608,4,471701
1088,1,4608,5,475438
1088,1,4608,6,458256
1088,1,4608,7,451832
1088,1,4608,8,497647
1088,1,4608,9,496347
1088,1,4864,0,522033
1088,1,4864,1,505000
1088,1,4864,2,500748
1088,1,4864,3,524303
1088,1,4864,4,504679
1088,1,4864,5,510040
1088,1,4864,6,528951
1088,1,4864,7,498976
1088,1,4864,8,538276
1088,1,4864,9,579505
1088,1,5120,0,552806
1088,1,5120,1,563038
1088,1,5120,2,567355
1088,1,5120,3,512063
1088,1,5120,4,527335
1088,1,5120,5,495138
1088,1,5120,6,567981
1088,1,5120,7,534970
1088,1,5120,8,504983
1088,1,5120,9,504208
1088,1,5376,0,534642
1088,1,5376,1,546230
1088,1,5376,2,533202
1088,1,5376,3,518617
1088,1,5376,4,538610
1088,1,5376,5,537296
1088,1,5376,6,528241
1088,1,5376,7,525045
1088,1,5376,8,533365
1088,1,5376,9,560279
1088,1,5632,0,575318
1088,1,5632,1,552949
1088,1,5632,2,549113
1088,1,5632,3,559048
1088,1,5632,4,575006
1088,1,5632,5,560351
1088,1,5632,6,560575
1088,1,5632,7,569450
1088,1,5632,8,564495
1088,1,5632,9,518555
1088,1,5888,0,520735
1088,1,5888,1,536493
1088,1,5888,2,500505
1088,1,5888,3,505268
1088,1,5888,4,508545
1088,1,5888,5,534148
1088,1,5888,6,536217
1088,1,5888,7,523618
1088,1,5888,8,512700
1088,1,5888,9,503188
1088,1,6144,0,545754
1088,1,6144,1,543454
1088,1,6144,2,567911
1088,1,6144,3,617152
1088,1,6144,4,532558
1088,1,6144,5,526416
1088,1,6144,6,511256
1088,1,6144,7,513850
1088,1,6144,8,520739
1088,1,6144,9,532863
1088,1,6400,0,524755
1088,1,6400,1,523356
1088,1,6400,2,524296
1088,1,6400,3,517492
1088,1,6400,4,539713
1088,1,6400,5,535579
1088,1,6400,6,578606
1088,1,6400,7,565223
1088,1,6400,8,534619
1088,1,6400,9,569953
1088,1,6656,0,595834
1088,1,6656,1,564214
1088,1,6656,2,586607
1088,1,6656,3,588526
1088,1,6656,4,579924
1088,1,6656,5,582682
1088,1,6656,6,611015
1088,1,6656,7,590166
1088,1,6656,8,534268
1088,1,6656,9,508044
1088,1,6912,0,596052
1088,1,6912,1,567636
1088,1,6912,2,538462
1088,1,6912,3,550236
1088,1,6912,4,645529
1088,1,6912,5,637846
1088,1,6912,6,629518
1088,1,6912,7,654337
1088,1,6912,8,670754
1088,1,6912,9,647650
1088,1,7168,0,734312
1088,1,7168,1,687407
1088,1,7168,2,672574
1088,1,7168,3,713842
1088,1,7168,4,711278
1088,1,7168,5,664237
1088,1,7168,6,669826
1088,1,7168,7,676591
1088,1,7168,8,668157
1088,1,7168,9,689527
1088,1,7424,0,589024
1088,1,7424,1,603484
1088,1,7424,2,608753
1088,1,7424,3,599628
1088,1,7424,4,583725
1088,1,7424,5,596304
1088,1,7424,6,584619
1088,1,7424,7,598512
1088,1,7424,8,619316
1088,1,7424,9,598911
1088,1,7680,0,603556
1088,1,7680,1,580720
1088,1,7680,2,585855
1088,1,7680,3,612626
1088,1,7680,4,621175
1088,1,7680,5,622914
1088,1,7680,6,618973
1088,1,7680,7,604846
1088,1,7680,8,652481
1088,1,7680,9,732816
1088,1,7936,0,588449
1088,1,7936,1,586143
1088,1,7936,2,591401
1088,1,7936,3,621547
1088,1,7936,4,589459
1088,1,7936,5,594052
1088,1,7936,6,605519
1088,1,7936,7,577808
1088,1,7936,8,579542
1088,1,7936,9,584589
1024,1,8,0,233294
1024,1,8,1,259990
1024,1,8,2,247961
1024,1,8,3,227430
1024,1,8,4,220576
1024,1,8,5,247443
1024,1,8,6,261778
1024,1,8,7,241265
1024,1,8,8,249232
1024,1,8,9,229758
1024,1,16,0,234078
1024,1,16,1,228094
1024,1,16,2,211782
1024,1,16,3,216400
1024,1,16,4,235019
1024,1,16,5,229643
1024,1,16,6,225044
1024,1,16,7,220048
1024,1,16,8,217044
1024,1,16,9,210780
1024,1,24,0,244533
1024,1,24,1,220573
1024,1,24,2,218314
1024,1,24,3,214146
1024,1,24,4,217879
1024,1,24,5,206008
1024,1,24,6,214509
1024,1,24,7,231172
1024,1,24,8,232758
1024,1,24,9,226215
1024,1,32,0,215830
1024,1,32,1,208147
1024,1,32,2,210042
1024,1,32,3,211980
1024,1,32,4,225520
1024,1,32,5,245560
1024,1,32,6,213452
1024,1,32,7,220535
1024,1,32,8,207710
1024,1,32,9,206118
1024,1,40,0,216740
1024,1,40,1,215656
1024,1,40,2,219974
1024,1,40,3,217651
1024,1,40,4,218471
1024,1,40,5,206637
1024,1,40,6,207337
1024,1,40,7,210325
1024,1,40,8,213072
1024,1,40,9,214675
1024,1,48,0,219872
1024,1,48,1,221507
1024,1,48,2,219173
1024,1,48,3,212697
1024,1,48,4,215230
1024,1,48,5,221018
1024,1,48,6,216154
1024,1,48,7,207915
1024,1,48,8,215978
1024,1,48,9,211199
1024,1,56,0,216014
1024,1,56,1,214315
1024,1,56,2,221583
1024,1,56,3,213856
1024,1,56,4,236063
1024,1,56,5,220969
1024,1,56,6,219407
1024,1,56,7,217608
1024,1,56,8,215576
1024,1,56,9,220010
1024,1,64,0,220781
1024,1,64,1,221990
1024,1,64,2,211680
1024,1,64,3,222359
1024,1,64,4,216437
1024,1,64,5,220048
1024,1,64,6,213252
1024,1,64,7,211991
1024,1,64,8,217151
1024,1,64,9,238785
1024,1,72,0,217281
1024,1,72,1,219042
1024,1,72,2,218531
1024,1,72,3,224098
1024,1,72,4,219907
1024,1,72,5,222560
1024,1,72,6,216196
1024,1,72,7,221780
1024,1,72,8,213729
1024,1,72,9,209876
1024,1,80,0,215697
1024,1,80,1,219313
1024,1,80,2,236597
1024,1,80,3,245345
1024,1,80,4,230307
1024,1,80,5,227925
1024,1,80,6,222482
1024,1,80,7,214093
1024,1,80,8,212050
1024,1,80,9,218824
1024,1,88,0,222426
1024,1,88,1,219284
1024,1,88,2,220769
1024,1,88,3,229049
1024,1,88,4,231138
1024,1,88,5,230996
1024,1,88,6,218161
1024,1,88,7,315452
1024,1,88,8,223438
1024,1,88,9,220156
1024,1,96,0,224039
1024,1,96,1,224524
1024,1,96,2,235019
1024,1,96,3,232020
1024,1,96,4,226555
1024,1,96,5,241827
1024,1,96,6,238026
1024,1,96,7,227157
1024,1,96,8,256931
1024,1,96,9,236398
1024,1,104,0,257546
1024,1,104,1,227782
1024,1,104,2,239254
1024,1,104,3,238783
1024,1,104,4,223814
1024,1,104,5,236815
1024,1,104,6,238963
1024,1,104,7,229675
1024,1,104,8,233107
1024,1,104,9,237388
1024,1,112,0,235250
1024,1,112,1,229363
1024,1,112,2,240280
1024,1,112,3,233495
1024,1,112,4,264060
1024,1,112,5,249052
1024,1,112,6,236358
1024,1,112,7,235528
1024,1,112,8,233632
1024,1,112,9,224122
1024,1,120,0,231781
1024,1,120,1,232369
1024,1,120,2,236032
1024,1,120,3,238303
1024,1,120,4,256850
1024,1,120,5,241084
1024,1,120,6,242392
1024,1,120,7,246539
1024,1,120,8,260772
1024,1,120,9,253876
1024,1,128,0,253763
1024,1,128,1,246690
1024,1,128,2,242313
1024,1,128,3,250874
1024,1,128,4,244694
1024,1,128,5,250545
1024,1,128,6,240722
1024,1,128,7,247087
1024,1,128,8,262748
1024,1,128,9,249996
1024,1,136,0,265834
1024,1,136,1,249575
1024,1,136,2,251265
1024,1,136,3,238385
1024,1,136,4,238448
1024,1,136,5,240712
1024,1,136,6,242191
1024,1,136,7,284440
1024,1,136,8,266050
1024,1,136,9,284135
1024,1,144,0,302447
1024,1,144,1,247765
1024,1,144,2,304964
1024,1,144,3,258450
1024,1,144,4,248803
1024,1,144,5,259123
1024,1,144,6,251501
1024,1,144,7,266517
1024,1,144,8,255505
1024,1,144,9,262873
1024,1,152,0,265494
1024,1,152,1,266131
1024,1,152,2,281973
1024,1,152,3,269707
1024,1,152,4,289495
1024,1,152,5,259590
1024,1,152,6,266128
1024,1,152,7,261002
1024,1,152,8,247160
1024,1,152,9,255313
1024,1,160,0,256529
1024,1,160,1,263214
1024,1,160,2,252404
1024,1,160,3,261129
1024,1,160,4,255179
1024,1,160,5,256261
1024,1,160,6,253132
1024,1,160,7,277064
1024,1,160,8,259753
1024,1,160,9,270714
1024,1,168,0,256998
1024,1,168,1,258213
1024,1,168,2,256306
1024,1,168,3,258999
1024,1,168,4,260024
1024,1,168,5,250016
1024,1,168,6,263082
1024,1,168,7,258089
1024,1,168,8,259112
1024,1,168,9,259715
1024,1,176,0,260330
1024,1,176,1,286074
1024,1,176,2,265579
1024,1,176,3,260561
1024,1,176,4,252536
1024,1,176,5,263186
1024,1,176,6,261112
1024,1,176,7,260007
1024,1,176,8,262356
1024,1,176,9,264207
1024,1,184,0,258202
1024,1,184,1,282735
1024,1,184,2,260034
1024,1,184,3,270094
1024,1,184,4,270980
1024,1,184,5,258544
1024,1,184,6,260943
1024,1,184,7,267618
1024,1,184,8,262466
1024,1,184,9,262613
1024,1,192,0,266715
1024,1,192,1,268598
1024,1,192,2,263354
1024,1,192,3,296356
1024,1,192,4,270673
1024,1,192,5,278218
1024,1,192,6,262203
1024,1,192,7,262906
1024,1,192,8,270969
1024,1,192,9,272646
1024,1,200,0,267891
1024,1,200,1,265058
1024,1,200,2,264416
1024,1,200,3,264063
1024,1,200,4,268340
1024,1,200,5,288457
1024,1,200,6,270881
1024,1,200,7,278894
1024,1,200,8,264024
1024,1,200,9,273193
1024,1,208,0,267689
1024,1,208,1,264962
1024,1,208,2,264477
1024,1,208,3,271162
1024,1,208,4,268218
1024,1,208,5,273214
1024,1,208,6,266447
1024,1,208,7,268606
1024,1,208,8,298725
1024,1,208,9,282383
1024,1,216,0,267329
1024,1,216,1,275639
1024,1,216,2,265726
1024,1,216,3,274139
1024,1,216,4,318026
1024,1,216,5,271727
1024,1,216,6,273496
1024,1,216,7,271822
1024,1,216,8,277348
1024,1,216,9,269057
1024,1,224,0,267636
1024,1,224,1,269697
1024,1,224,2,272790
1024,1,224,3,275033
1024,1,224,4,272164
1024,1,224,5,272018
1024,1,224,6,273095
1024,1,224,7,274849
1024,1,224,8,272419
1024,1,224,9,275102
1024,1,232,0,303789
1024,1,232,1,273594
1024,1,232,2,273311
1024,1,232,3,281778
1024,1,232,4,268704
1024,1,232,5,279809
1024,1,232,6,280642
1024,1,232,7,275379
1024,1,232,8,282395
1024,1,232,9,274290
1024,1,240,0,265667
1024,1,240,1,277407
1024,1,240,2,293322
1024,1,240,3,279590
1024,1,240,4,273045
1024,1,240,5,268324
1024,1,240,6,279291
1024,1,240,7,273252
1024,1,240,8,276034
1024,1,240,9,269259
1024,1,248,0,286656
1024,1,248,1,276770
1024,1,248,2,272323
1024,1,248,3,302702
1024,1,248,4,279861
1024,1,248,5,287277
1024,1,248,6,283874
1024,1,248,7,280773
1024,1,248,8,279283
1024,1,248,9,283323
1024,1,256,0,278640
1024,1,256,1,268678
1024,1,256,2,275399
1024,1,256,3,279913
1024,1,256,4,284308
1024,1,256,5,315586
1024,1,256,6,297978
1024,1,256,7,287022
1024,1,256,8,269484
1024,1,256,9,280681
1024,1,272,0,284785
1024,1,272,1,277963
1024,1,272,2,287760
1024,1,272,3,282810
1024,1,272,4,280131
1024,1,272,5,286496
1024,1,272,6,281888
1024,1,272,7,317446
1024,1,272,8,286616
1024,1,272,9,285937
1024,1,288,0,282537
1024,1,288,1,282538
1024,1,288,2,292978
1024,1,288,3,279767
1024,1,288,4,295782
1024,1,288,5,276269
1024,1,288,6,296001
1024,1,288,7,285769
1024,1,288,8,322862
1024,1,288,9,296822
1024,1,304,0,288874
1024,1,304,1,286321
1024,1,304,2,285969
1024,1,304,3,287636
1024,1,304,4,292356
1024,1,304,5,287286
1024,1,304,6,282278
1024,1,304,7,295868
1024,1,304,8,285268
1024,1,304,9,321587
1024,1,320,0,295643
1024,1,320,1,298762
1024,1,320,2,295181
1024,1,320,3,292050
1024,1,320,4,295261
1024,1,320,5,288509
1024,1,320,6,289109
1024,1,320,7,293923
1024,1,320,8,296794
1024,1,320,9,294989
1024,1,336,0,299970
1024,1,336,1,290638
1024,1,336,2,305141
1024,1,336,3,308047
1024,1,336,4,305299
1024,1,336,5,295215
1024,1,336,6,293854
1024,1,336,7,297120
1024,1,336,8,299272
1024,1,336,9,292809
1024,1,352,0,316702
1024,1,352,1,311905
1024,1,352,2,307493
1024,1,352,3,302346
1024,1,352,4,300823
1024,1,352,5,290975
1024,1,352,6,298281
1024,1,352,7,314663
1024,1,352,8,291118
1024,1,352,9,301500
1024,1,368,0,334579
1024,1,368,1,303790
1024,1,368,2,302531
1024,1,368,3,306342
1024,1,368,4,299677
1024,1,368,5,299131
1024,1,368,6,302170
1024,1,368,7,302859
1024,1,368,8,298990
1024,1,368,9,303309
1024,1,384,0,325417
1024,1,384,1,326077
1024,1,384,2,328638
1024,1,384,3,307132
1024,1,384,4,336965
1024,1,384,5,310181
1024,1,384,6,305622
1024,1,384,7,313929
1024,1,384,8,311752
1024,1,384,9,309487
1024,1,400,0,314057
1024,1,400,1,341045
1024,1,400,2,315423
1024,1,400,3,316756
1024,1,400,4,312603
1024,1,400,5,314519
1024,1,400,6,310319
1024,1,400,7,302310
1024,1,400,8,308088
1024,1,400,9,314595
1024,1,416,0,314408
1024,1,416,1,326063
1024,1,416,2,329979
1024,1,416,3,330966
1024,1,416,4,314435
1024,1,416,5,307517
1024,1,416,6,313107
1024,1,416,7,310858
1024,1,416,8,310617
1024,1,416,9,312542
1024,1,432,0,308687
1024,1,432,1,343668
1024,1,432,2,325837
1024,1,432,3,321703
1024,1,432,4,322773
1024,1,432,5,307595
1024,1,432,6,315248
1024,1,432,7,320826
1024,1,432,8,305517
1024,1,432,9,318141
1024,1,448,0,321531
1024,1,448,1,350570
1024,1,448,2,339578
1024,1,448,3,326008
1024,1,448,4,317005
1024,1,448,5,320969
1024,1,448,6,316642
1024,1,448,7,319677
1024,1,448,8,324454
1024,1,448,9,330155
1024,1,464,0,324434
1024,1,464,1,352047
1024,1,464,2,324444
1024,1,464,3,324116
1024,1,464,4,326146
1024,1,464,5,321777
1024,1,464,6,329427
1024,1,464,7,321964
1024,1,464,8,323123
1024,1,464,9,323250
1024,1,480,0,324552
1024,1,480,1,354088
1024,1,480,2,340009
1024,1,480,3,331311
1024,1,480,4,331584
1024,1,480,5,322595
1024,1,480,6,320285
1024,1,480,7,324735
1024,1,480,8,318749
1024,1,480,9,323267
1024,1,496,0,323999
1024,1,496,1,371392
1024,1,496,2,331171
1024,1,496,3,332172
1024,1,496,4,334310
1024,1,496,5,328206
1024,1,496,6,326024
1024,1,496,7,325424
1024,1,496,8,326541
1024,1,496,9,328440
1024,1,512,0,344867
1024,1,512,1,341054
1024,1,512,2,337771
1024,1,512,3,337846
1024,1,512,4,328279
1024,1,512,5,334813
1024,1,512,6,338699
1024,1,512,7,330773
1024,1,512,8,335649
1024,1,512,9,329365
1024,1,544,0,371572
1024,1,544,1,354586
1024,1,544,2,352340
1024,1,544,3,341218
1024,1,544,4,337173
1024,1,544,5,337958
1024,1,544,6,347445
1024,1,544,7,348789
1024,1,544,8,346775
1024,1,544,9,340185
1024,1,576,0,346594
1024,1,576,1,353632
1024,1,576,2,348206
1024,1,576,3,353366
1024,1,576,4,352165
1024,1,576,5,359667
1024,1,576,6,343386
1024,1,576,7,348936
1024,1,576,8,353631
1024,1,576,9,348789
1024,1,608,0,356129
1024,1,608,1,359385
1024,1,608,2,362139
1024,1,608,3,356613
1024,1,608,4,354361
1024,1,608,5,352658
1024,1,608,6,334651
1024,1,608,7,340345
1024,1,608,8,333301
1024,1,608,9,368942
1024,1,640,0,352084
1024,1,640,1,346266
1024,1,640,2,347713
1024,1,640,3,344568
1024,1,640,4,341523
1024,1,640,5,348150
1024,1,640,6,340578
1024,1,640,7,349455
1024,1,640,8,380111
1024,1,640,9,360141
1024,1,672,0,354662
1024,1,672,1,357149
1024,1,672,2,358464
1024,1,672,3,362986
1024,1,672,4,356042
1024,1,672,5,354323
1024,1,672,6,348576
1024,1,672,7,390897
1024,1,672,8,363643
1024,1,672,9,355654
1024,1,704,0,362601
1024,1,704,1,370298
1024,1,704,2,362055
1024,1,704,3,364382
1024,1,704,4,354182
1024,1,704,5,366691
1024,1,704,6,389564
1024,1,704,7,370459
1024,1,704,8,364685
1024,1,704,9,363846
1024,1,736,0,365893
1024,1,736,1,367128
1024,1,736,2,361786
1024,1,736,3,361344
1024,1,736,4,392860
1024,1,736,5,376041
1024,1,736,6,371501
1024,1,736,7,367713
1024,1,736,8,369969
1024,1,736,9,380176
1024,1,768,0,370470
1024,1,768,1,363646
1024,1,768,2,401717
1024,1,768,3,384025
1024,1,768,4,374449
1024,1,768,5,370775
1024,1,768,6,361313
1024,1,768,7,368944
1024,1,768,8,359353
1024,1,768,9,363555
1024,1,800,0,368634
1024,1,800,1,395076
1024,1,800,2,377761
1024,1,800,3,376384
1024,1,800,4,372644
1024,1,800,5,370434
1024,1,800,6,377218
1024,1,800,7,370674
1024,1,800,8,370222
1024,1,800,9,368155
1024,1,832,0,392082
1024,1,832,1,384191
1024,1,832,2,402173
1024,1,832,3,384680
1024,1,832,4,375080
1024,1,832,5,366673
1024,1,832,6,360098
1024,1,832,7,385363
1024,1,832,8,369310
1024,1,832,9,359402
1024,1,864,0,366474
1024,1,864,1,370182
1024,1,864,2,423114
1024,1,864,3,409011
1024,1,864,4,406456
1024,1,864,5,449794
1024,1,864,6,418798
1024,1,864,7,422064
1024,1,864,8,414217
1024,1,864,9,415721
1024,1,896,0,416864
1024,1,896,1,426299
1024,1,896,2,445035
1024,1,896,3,429494
1024,1,896,4,414031
1024,1,896,5,428772
1024,1,896,6,424027
1024,1,896,7,414907
1024,1,896,8,419843
1024,1,896,9,423892
1024,1,928,0,445906
1024,1,928,1,414960
1024,1,928,2,411630
1024,1,928,3,400286
1024,1,928,4,402192
1024,1,928,5,400820
1024,1,928,6,402742
1024,1,928,7,399175
1024,1,928,8,401055
1024,1,928,9,428295
1024,1,960,0,410494
1024,1,960,1,405547
1024,1,960,2,409760
1024,1,960,3,414859
1024,1,960,4,411491
1024,1,960,5,405866
1024,1,960,6,435751
1024,1,960,7,417341
1024,1,960,8,403313
1024,1,960,9,413380
1024,1,992,0,423194
1024,1,992,1,384192
1024,1,992,2,394845
1024,1,992,3,396504
1024,1,992,4,415786
1024,1,992,5,399218
1024,1,992,6,394131
1024,1,992,7,391638
1024,1,992,8,395705
1024,1,992,9,384873
1024,1,1024,0,342021
1024,1,1024,1,347355
1024,1,1024,2,359627
1024,1,1024,3,346728
1024,1,1024,4,346726
1024,1,1024,5,337449
1024,1,1024,6,347422
1024,1,1024,7,333724
1024,1,1024,8,344073
1024,1,1024,9,327536
1024,1,1088,0,349720
1024,1,1088,1,380711
1024,1,1088,2,347587
1024,1,1088,3,352011
1024,1,1088,4,354348
1024,1,1088,5,360448
1024,1,1088,6,347412
1024,1,1088,7,355241
1024,1,1088,8,356052
1024,1,1088,9,336827
1024,1,1152,0,379833
1024,1,1152,1,368915
1024,1,1152,2,362813
1024,1,1152,3,365159
1024,1,1152,4,360198
1024,1,1152,5,349254
1024,1,1152,6,363413
1024,1,1152,7,355403
1024,1,1152,8,354426
1024,1,1152,9,361189
1024,1,1216,0,382323
1024,1,1216,1,371265
1024,1,1216,2,363366
1024,1,1216,3,361003
1024,1,1216,4,372852
1024,1,1216,5,365312
1024,1,1216,6,349405
1024,1,1216,7,349232
1024,1,1216,8,355086
1024,1,1216,9,346786
1024,1,1280,0,352338
1024,1,1280,1,353792
1024,1,1280,2,361650
1024,1,1280,3,356626
1024,1,1280,4,362089
1024,1,1280,5,355839
1024,1,1280,6,358063
1024,1,1280,7,344638
1024,1,1280,8,351400
1024,1,1280,9,367984
1024,1,1344,0,361488
1024,1,1344,1,361985
1024,1,1344,2,373270
1024,1,1344,3,368927
1024,1,1344,4,370898
1024,1,1344,5,369578
1024,1,1344,6,371673
1024,1,1344,7,383455
1024,1,1344,8,367267
1024,1,1344,9,382242
1024,1,1408,0,363305
1024,1,1408,1,368170
1024,1,1408,2,365232
1024,1,1408,3,362989
1024,1,1408,4,359866
1024,1,1408,5,364348
1024,1,1408,6,395924
1024,1,1408,7,367795
1024,1,1408,8,368109
1024,1,1408,9,357685
1024,1,1472,0,366434
1024,1,1472,1,364726
1024,1,1472,2,372122
1024,1,1472,3,361774
1024,1,1472,4,408523
1024,1,1472,5,385424
1024,1,1472,6,379513
1024,1,1472,7,368627
1024,1,1472,8,366458
1024,1,1472,9,364417
1024,1,1536,0,369572
1024,1,1536,1,369553
1024,1,1536,2,385209
1024,1,1536,3,402372
1024,1,1536,4,393309
1024,1,1536,5,379422
1024,1,1536,6,375013
1024,1,1536,7,373502
1024,1,1536,8,372500
1024,1,1536,9,373165
1024,1,1600,0,373936
1024,1,1600,1,408665
1024,1,1600,2,386013
1024,1,1600,3,383485
1024,1,1600,4,380566
1024,1,1600,5,376276
1024,1,1600,6,379837
1024,1,1600,7,382444
1024,1,1600,8,376698
1024,1,1600,9,380735
1024,1,1664,0,391451
1024,1,1664,1,381193
1024,1,1664,2,371076
1024,1,1664,3,370296
1024,1,1664,4,359967
1024,1,1664,5,360905
1024,1,1664,6,364069
1024,1,1664,7,365776
1024,1,1664,8,373023
1024,1,1664,9,387074
1024,1,1728,0,372511
1024,1,1728,1,357807
1024,1,1728,2,379985
1024,1,1728,3,367977
1024,1,1728,4,368099
1024,1,1728,5,376039
1024,1,1728,6,379855
1024,1,1728,7,374462
1024,1,1728,8,392221
1024,1,1728,9,367220
1024,1,1792,0,387715
1024,1,1792,1,385580
1024,1,1792,2,385835
1024,1,1792,3,365134
1024,1,1792,4,364432
1024,1,1792,5,364668
1024,1,1792,6,403357
1024,1,1792,7,380879
1024,1,1792,8,381556
1024,1,1792,9,369508
1024,1,1856,0,368503
1024,1,1856,1,379079
1024,1,1856,2,371072
1024,1,1856,3,379110
1024,1,1856,4,397976
1024,1,1856,5,378662
1024,1,1856,6,385757
1024,1,1856,7,384034
1024,1,1856,8,373052
1024,1,1856,9,370536
1024,1,1920,0,374730
1024,1,1920,1,377662
1024,1,1920,2,383274
1024,1,1920,3,405967
1024,1,1920,4,390723
1024,1,1920,5,375122
1024,1,1920,6,366319
1024,1,1920,7,376348
1024,1,1920,8,374685
1024,1,1920,9,376159
1024,1,1984,0,394368
1024,1,1984,1,430805
1024,1,1984,2,388457
1024,1,1984,3,386573
1024,1,1984,4,364087
1024,1,1984,5,375687
1024,1,1984,6,370387
1024,1,1984,7,374581
1024,1,1984,8,389995
1024,1,1984,9,367167
1024,1,2048,0,322377
1024,1,2048,1,326987
1024,1,2048,2,329384
1024,1,2048,3,323879
1024,1,2048,4,314691
1024,1,2048,5,324929
1024,1,2048,6,321346
1024,1,2048,7,312203
1024,1,2048,8,327434
1024,1,2048,9,313418
1024,1,2176,0,338962
1024,1,2176,1,333007
1024,1,2176,2,332683
1024,1,2176,3,327177
1024,1,2176,4,323792
1024,1,2176,5,328385
1024,1,2176,6,329826
1024,1,2176,7,325226
1024,1,2176,8,327899
1024,1,2176,9,326619
1024,1,2304,0,345887
1024,1,2304,1,330701
1024,1,2304,2,330684
1024,1,2304,3,337769
1024,1,2304,4,327137
1024,1,2304,5,325567
1024,1,2304,6,331812
1024,1,2304,7,336731
1024,1,2304,8,339598
1024,1,2304,9,326607
1024,1,2432,0,345319
1024,1,2432,1,351013
1024,1,2432,2,344569
1024,1,2432,3,340833
1024,1,2432,4,344983
1024,1,2432,5,339565
1024,1,2432,6,341992
1024,1,2432,7,341635
1024,1,2432,8,340870
1024,1,2432,9,343643
1024,1,2560,0,345333
1024,1,2560,1,343319
1024,1,2560,2,351089
1024,1,2560,3,347750
1024,1,2560,4,346538
1024,1,2560,5,342076
1024,1,2560,6,349713
1024,1,2560,7,344913
1024,1,2560,8,347872
1024,1,2560,9,445040
1024,1,2688,0,361472
1024,1,2688,1,351263
1024,1,2688,2,359617
1024,1,2688,3,392194
1024,1,2688,4,365603
1024,1,2688,5,348086
1024,1,2688,6,343715
1024,1,2688,7,376108
1024,1,2688,8,407940
1024,1,2688,9,414595
1024,1,2816,0,421788
1024,1,2816,1,420084
1024,1,2816,2,410986
1024,1,2816,3,405877
1024,1,2816,4,411063
1024,1,2816,5,435372
1024,1,2816,6,426740
1024,1,2816,7,424017
1024,1,2816,8,403500
1024,1,2816,9,414835
1024,1,2944,0,422266
1024,1,2944,1,410592
1024,1,2944,2,443064
1024,1,2944,3,438333
1024,1,2944,4,422538
1024,1,2944,5,428479
1024,1,2944,6,420814
1024,1,2944,7,425691
1024,1,2944,8,403153
