num_dpus,blocks_per_dpu,block_size,iter,ns
1728,1,1600,8,622213
1728,1,1600,9,645269
1728,1,1664,0,627536
1728,1,1664,1,635054
1728,1,1664,2,621764
1728,1,1664,3,664028
1728,1,1664,4,630440
1728,1,1664,5,629807
1728,1,1664,6,630878
1728,1,1664,7,627956
1728,1,1664,8,633027
1728,1,1664,9,635801
1728,1,1728,0,633355
1728,1,1728,1,626220
1728,1,1728,2,630064
1728,1,1728,3,637906
1728,1,1728,4,667460
1728,1,1728,5,646496
1728,1,1728,6,641061
1728,1,1728,7,633835
1728,1,1728,8,631242
1728,1,1728,9,639157
1728,1,1792,0,637972
1728,1,1792,1,651438
1728,1,1792,2,643053
1728,1,1792,3,642661
1728,1,1792,4,692381
1728,1,1792,5,648235
1728,1,1792,6,652921
1728,1,1792,7,646220
1728,1,1792,8,637062
1728,1,1792,9,646147
1728,1,1856,0,651488
1728,1,1856,1,645047
1728,1,1856,2,647364
1728,1,1856,3,656596
1728,1,1856,4,676448
1728,1,1856,5,648285
1728,1,1856,6,648516
1728,1,1856,7,654867
1728,1,1856,8,655873
1728,1,1856,9,645839
1728,1,1920,0,665596
1728,1,1920,1,664746
1728,1,1920,2,666959
1728,1,1920,3,651390
1728,1,1920,4,693118
1728,1,1920,5,714671
1728,1,1920,6,663025
1728,1,1920,7,661149
1728,1,1920,8,665030
1728,1,1920,9,668097
1728,1,1984,0,669382
1728,1,1984,1,662444
1728,1,1984,2,661473
1728,1,1984,3,690045
1728,1,1984,4,673278
1728,1,1984,5,673554
1728,1,1984,6,675168
1728,1,1984,7,665736
1728,1,1984,8,671285
1728,1,1984,9,693858
1728,1,2048,0,574885
1728,1,2048,1,579488
1728,1,2048,2,585423
1728,1,2048,3,581537
1728,1,2048,4,620175
1728,1,2048,5,601920
1728,1,2048,6,724331
1728,1,2048,7,588942
1728,1,2048,8,570206
1728,1,2048,9,592341
1728,1,2176,0,587683
1728,1,2176,1,588225
1728,1,2176,2,592030
1728,1,2176,3,615502
1728,1,2176,4,590065
1728,1,2176,5,631298
1728,1,2176,6,602386
1728,1,2176,7,584821
1728,1,2176,8,593133
1728,1,2176,9,594834
1728,1,2304,0,610946
1728,1,2304,1,607099
1728,1,2304,2,595347
1728,1,2304,3,600002
1728,1,2304,4,590027
1728,1,2304,5,602969
1728,1,2304,6,630962
1728,1,2304,7,606487
1728,1,2304,8,604668
1728,1,2304,9,596248
1728,1,2432,0,557204
1728,1,2432,1,552502
1728,1,2432,2,549535
1728,1,2432,3,553011
1728,1,2432,4,545952
1728,1,2432,5,551001
1728,1,2432,6,552839
1728,1,2432,7,570146
1728,1,2432,8,557238
1728,1,2432,9,549190
1728,1,2560,0,559328
1728,1,2560,1,552643
1728,1,2560,2,581488
1728,1,2560,3,570545
1728,1,2560,4,566384
1728,1,2560,5,537426
1728,1,2560,6,539648
1728,1,2560,7,535934
1728,1,2560,8,527320
1728,1,2560,9,539406
1728,1,2688,0,546911
1728,1,2688,1,542712
1728,1,2688,2,543124
1728,1,2688,3,544012
1728,1,2688,4,543704
1728,1,2688,5,569293
1728,1,2688,6,540593
1728,1,2688,7,541379
1728,1,2688,8,537498
1728,1,2688,9,552022
1728,1,2816,0,565112
1728,1,2816,1,545530
1728,1,2816,2,538393
1728,1,2816,3,543431
1728,1,2816,4,544258
1728,1,2816,5,534121
1728,1,2816,6,539268
1728,1,2816,7,568977
1728,1,2816,8,548435
1728,1,2816,9,546627
1728,1,2944,0,544935
1728,1,2944,1,559733
1728,1,2944,2,570492
1728,1,2944,3,551221
1728,1,2944,4,558918
1728,1,2944,5,549781
1728,1,2944,6,551062
1728,1,2944,7,548835
1728,1,2944,8,546145
1728,1,2944,9,566824
1728,1,3072,0,567450
1728,1,3072,1,564472
1728,1,3072,2,572861
1728,1,3072,3,561514
1728,1,3072,4,639339
1728,1,3072,5,566441
1728,1,3072,6,659833
1728,1,3072,7,561522
1728,1,3072,8,567439
1728,1,3072,9,563874
1728,1,3200,0,579489
1728,1,3200,1,569732
1728,1,3200,2,569681
1728,1,3200,3,561391
1728,1,3200,4,573606
1728,1,3200,5,574351
1728,1,3200,6,590294
1728,1,3200,7,576259
1728,1,3200,8,578445
1728,1,3200,9,558907
1728,1,3328,0,578038
1728,1,3328,1,590895
1728,1,3328,2,586677
1728,1,3328,3,633467
1728,1,3328,4,578381
1728,1,3328,5,581618
1728,1,3328,6,579830
1728,1,3328,7,596882
1728,1,3328,8,584967
1728,1,3328,9,576464
1728,1,3456,0,587498
1728,1,3456,1,592502
1728,1,3456,2,611332
1728,1,3456,3,595247
1728,1,3456,4,594807
1728,1,3456,5,587528
1728,1,3456,6,589163
1728,1,3456,7,583967
1728,1,3456,8,596104
1728,1,3456,9,609422
1728,1,3584,0,609370
1728,1,3584,1,610377
1728,1,3584,2,603800
1728,1,3584,3,629275
1728,1,3584,4,612063
1728,1,3584,5,611294
1728,1,3584,6,594469
1728,1,3584,7,605493
1728,1,3584,8,598785
1728,1,3584,9,614386
1728,1,3712,0,615634
1728,1,3712,1,603263
1728,1,3712,2,613160
1728,1,3712,3,607686
1728,1,3712,4,641612
1728,1,3712,5,617853
1728,1,3712,6,606674
1728,1,3712,7,605052
1728,1,3712,8,614483
1728,1,3712,9,607071
1728,1,3840,0,629690
1728,1,3840,1,629884
1728,1,3840,2,634930
1728,1,3840,3,613729
1728,1,3840,4,630993
1728,1,3840,5,650376
1728,1,3840,6,641762
1728,1,3840,7,625545
1728,1,3840,8,619051
1728,1,3840,9,623086
1728,1,3968,0,634882
1728,1,3968,1,631740
1728,1,3968,2,630175
1728,1,3968,3,637169
1728,1,3968,4,636604
1728,1,3968,5,654191
1728,1,3968,6,642262
1728,1,3968,7,628267
1728,1,3968,8,636972
1728,1,3968,9,636330
1728,1,4096,0,651441
1728,1,4096,1,649124
1728,1,4096,2,648460
1728,1,4096,3,640504
1728,1,4096,4,636155
1728,1,4096,5,678723
1728,1,4096,6,671402
1728,1,4096,7,658234
1728,1,4096,8,715559
1728,1,4096,9,651310
1728,1,4352,0,665832
1728,1,4352,1,659026
1728,1,4352,2,726863
1728,1,4352,3,652608
1728,1,4352,4,604667
1728,1,4352,5,618416
1728,1,4352,6,618620
1728,1,4352,7,608566
1728,1,4352,8,648525
1728,1,4352,9,611450
1728,1,4608,0,636509
1728,1,4608,1,640799
1728,1,4608,2,701952
1728,1,4608,3,627664
1728,1,4608,4,728926
1728,1,4608,5,649576
1728,1,4608,6,634632
1728,1,4608,7,634317
1728,1,4608,8,636186
1728,1,4608,9,629392
1728,1,4864,0,668421
1728,1,4864,1,648417
1728,1,4864,2,649732
1728,1,4864,3,648449
1728,1,4864,4,649590
1728,1,4864,5,636552
1728,1,4864,6,661652
1728,1,4864,7,654982
1728,1,4864,8,598127
1728,1,4864,9,599220
1728,1,5120,0,642292
1728,1,5120,1,625960
1728,1,5120,2,619383
1728,1,5120,3,626750
1728,1,5120,4,623467
1728,1,5120,5,623800
1728,1,5120,6,684659
1728,1,5120,7,634245
1728,1,5120,8,622485
1728,1,5120,9,615276
1728,1,5376,0,642775
1728,1,5376,1,626606
1728,1,5376,2,643362
1728,1,5376,3,772023
1728,1,5376,4,765450
1728,1,5376,5,623759
1728,1,5376,6,643005
1728,1,5376,7,636028
1728,1,5376,8,627366
1728,1,5376,9,616580
1728,1,5632,0,651832
1728,1,5632,1,649452
1728,1,5632,2,645237
1728,1,5632,3,623847
1728,1,5632,4,628138
1728,1,5632,5,649657
1728,1,5632,6,633123
1728,1,5632,7,667218
1728,1,5632,8,646613
1728,1,5632,9,650166
1728,1,5888,0,659770
1728,1,5888,1,674862
1728,1,5888,2,642608
1728,1,5888,3,651864
1728,1,5888,4,656163
1728,1,5888,5,644703
1728,1,5888,6,628725
1728,1,5888,7,659304
1728,1,5888,8,661792
1728,1,5888,9,634663
1728,1,6144,0,677865
1728,1,6144,1,680077
1728,1,6144,2,656999
1728,1,6144,3,650390
1728,1,6144,4,660980
1728,1,6144,5,662008
1728,1,6144,6,671542
1728,1,6144,7,672642
1728,1,6144,8,648293
1728,1,6144,9,681151
1728,1,6400,0,698837
1728,1,6400,1,682533
1728,1,6400,2,692414
1728,1,6400,3,659002
1728,1,6400,4,688060
1728,1,6400,5,791257
1728,1,6400,6,704620
1728,1,6400,7,837352
1728,1,6400,8,832744
1728,1,6400,9,813020
1728,1,6656,0,715165
1728,1,6656,1,689318
1728,1,6656,2,686778
1728,1,6656,3,688190
1728,1,6656,4,700430
1728,1,6656,5,724818
1728,1,6656,6,682911
1728,1,6656,7,684671
1728,1,6656,8,697054
1728,1,6656,9,694901
1728,1,6912,0,710163
1728,1,6912,1,702377
1728,1,6912,2,708716
1728,1,6912,3,702605
1728,1,6912,4,721560
1728,1,6912,5,712348
1728,1,6912,6,719115
1728,1,6912,7,728712
1728,1,6912,8,918806
1728,1,6912,9,716081
1728,1,7168,0,798158
1728,1,7168,1,794191
1728,1,7168,2,765818
1728,1,7168,3,825821
1728,1,7168,4,736947
1728,1,7168,5,732412
1728,1,7168,6,751805
1728,1,7168,7,777477
1728,1,7168,8,767151
1728,1,7168,9,760289
1728,1,7424,0,799357
1728,1,7424,1,777377
1728,1,7424,2,756579
1728,1,7424,3,763503
1728,1,7424,4,744523
1728,1,7424,5,787810
1728,1,7424,6,729983
1728,1,7424,7,729311
1728,1,7424,8,733559
1728,1,7424,9,787853
1728,1,7680,0,791349
1728,1,7680,1,762676
1728,1,7680,2,767736
1728,1,7680,3,763595
1728,1,7680,4,765212
1728,1,7680,5,736793
1728,1,7680,6,729159
1728,1,7680,7,723614
1728,1,7680,8,722327
1728,1,7680,9,762792
1728,1,7936,0,750417
1728,1,7936,1,746437
1728,1,7936,2,773592
1728,1,7936,3,756382
1728,1,7936,4,730914
1728,1,7936,5,709097
1728,1,7936,6,708166
1728,1,7936,7,707982
1728,1,7936,8,744871
1728,1,7936,9,727830
1664,1,8,0,308505
1664,1,8,1,313608
1664,1,8,2,305834
1664,1,8,3,300129
1664,1,8,4,308809
1664,1,8,5,275289
1664,1,8,6,283080
1664,1,8,7,293587
1664,1,8,8,282746
1664,1,8,9,389368
1664,1,16,0,278510
1664,1,16,1,291446
1664,1,16,2,298962
1664,1,16,3,288482
1664,1,16,4,285260
1664,1,16,5,285953
1664,1,16,6,292106
1664,1,16,7,301406
1664,1,16,8,293353
1664,1,16,9,274668
1664,1,24,0,292426
1664,1,24,1,285016
1664,1,24,2,298378
1664,1,24,3,282256
1664,1,24,4,272383
1664,1,24,5,276442
1664,1,24,6,279156
1664,1,24,7,279276
1664,1,24,8,286698
1664,1,24,9,281346
1664,1,32,0,318270
1664,1,32,1,306015
1664,1,32,2,278726
1664,1,32,3,298151
1664,1,32,4,282716
1664,1,32,5,281447
1664,1,32,6,281448
1664,1,32,7,273368
1664,1,32,8,280375
1664,1,32,9,277476
1664,1,40,0,288479
1664,1,40,1,365462
1664,1,40,2,428518
1664,1,40,3,279078
1664,1,40,4,286832
1664,1,40,5,286545
1664,1,40,6,275950
1664,1,40,7,290976
1664,1,40,8,292226
1664,1,40,9,290442
1664,1,48,0,284221
1664,1,48,1,282974
1664,1,48,2,279331
1664,1,48,3,338462
1664,1,48,4,285478
1664,1,48,5,302827
1664,1,48,6,303380
1664,1,48,7,289184
1664,1,48,8,290451
1664,1,48,9,296347
1664,1,56,0,304259
1664,1,56,1,299748
1664,1,56,2,292585
1664,1,56,3,288648
1664,1,56,4,317362
1664,1,56,5,292465
1664,1,56,6,289484
1664,1,56,7,304851
1664,1,56,8,293127
1664,1,56,9,285662
1664,1,64,0,292736
1664,1,64,1,295262
1664,1,64,2,297694
1664,1,64,3,288734
1664,1,64,4,300291
1664,1,64,5,320525
1664,1,64,6,304198
1664,1,64,7,296079
1664,1,64,8,292150
1664,1,64,9,295096
1664,1,72,0,299891
1664,1,72,1,308036
1664,1,72,2,301551
1664,1,72,3,305035
1664,1,72,4,302483
1664,1,72,5,312501
1664,1,72,6,335665
1664,1,72,7,321017
1664,1,72,8,312734
1664,1,72,9,302367
1664,1,80,0,306507
1664,1,80,1,296203
1664,1,80,2,312443
1664,1,80,3,300798
1664,1,80,4,310208
1664,1,80,5,308491
1664,1,80,6,299903
1664,1,80,7,337283
1664,1,80,8,311251
1664,1,80,9,312116
1664,1,88,0,317214
1664,1,88,1,306461
1664,1,88,2,308263
1664,1,88,3,301508
1664,1,88,4,320958
1664,1,88,5,303197
1664,1,88,6,304068
1664,1,88,7,305267
1664,1,88,8,339963
1664,1,88,9,319411
1664,1,96,0,319295
1664,1,96,1,319433
1664,1,96,2,344672
1664,1,96,3,320482
1664,1,96,4,334861
1664,1,96,5,320627
1664,1,96,6,318815
1664,1,96,7,319506
1664,1,96,8,340697
1664,1,96,9,323738
1664,1,104,0,329947
1664,1,104,1,314919
1664,1,104,2,319563
1664,1,104,3,326206
1664,1,104,4,318196
1664,1,104,5,322971
1664,1,104,6,320724
1664,1,104,7,331062
1664,1,104,8,337570
1664,1,104,9,325889
1664,1,112,0,323820
1664,1,112,1,321669
1664,1,112,2,334672
1664,1,112,3,348916
1664,1,112,4,353935
1664,1,112,5,359373
1664,1,112,6,355712
1664,1,112,7,380101
1664,1,112,8,381424
1664,1,112,9,353499
1664,1,120,0,360129
1664,1,120,1,354971
1664,1,120,2,354643
1664,1,120,3,358543
1664,1,120,4,354133
1664,1,120,5,360528
1664,1,120,6,384477
1664,1,120,7,365824
1664,1,120,8,357918
1664,1,120,9,353657
1664,1,128,0,355742
1664,1,128,1,358968
1664,1,128,2,351845
1664,1,128,3,354888
1664,1,128,4,357195
1664,1,128,5,383311
1664,1,128,6,388339
1664,1,128,7,377262
1664,1,128,8,383033
1664,1,128,9,373048
1664,1,136,0,391663
1664,1,136,1,384984
1664,1,136,2,383876
1664,1,136,3,407293
1664,1,136,4,388888
1664,1,136,5,377726
1664,1,136,6,393437
1664,1,136,7,386048
1664,1,136,8,379192
1664,1,136,9,382603
1664,1,144,0,387582
1664,1,144,1,409263
1664,1,144,2,393141
1664,1,144,3,388962
1664,1,144,4,386948
1664,1,144,5,387176
1664,1,144,6,401604
1664,1,144,7,416962
1664,1,144,8,960201
1664,1,144,9,410898
1664,1,152,0,425625
1664,1,152,1,418967
1664,1,152,2,413155
1664,1,152,3,427719
1664,1,152,4,403037
1664,1,152,5,437479
1664,1,152,6,403201
1664,1,152,7,434518
1664,1,152,8,405065
1664,1,152,9,415188
1664,1,160,0,401979
1664,1,160,1,404231
1664,1,160,2,406514
1664,1,160,3,405685
1664,1,160,4,403843
1664,1,160,5,426542
1664,1,160,6,427076
1664,1,160,7,422065
1664,1,160,8,428790
1664,1,160,9,418656
1664,1,168,0,419932
1664,1,168,1,422646
1664,1,168,2,449250
1664,1,168,3,438064
1664,1,168,4,420386
1664,1,168,5,424448
1664,1,168,6,425320
1664,1,168,7,436675
1664,1,168,8,428411
1664,1,168,9,421113
1664,1,176,0,430403
1664,1,176,1,426889
1664,1,176,2,423895
1664,1,176,3,424494
1664,1,176,4,441232
1664,1,176,5,437468
1664,1,176,6,438678
1664,1,176,7,424673
1664,1,176,8,447331
1664,1,176,9,462925
1664,1,184,0,438032
1664,1,184,1,437600
1664,1,184,2,433437
1664,1,184,3,434651
1664,1,184,4,435740
1664,1,184,5,450290
1664,1,184,6,436704
1664,1,184,7,423949
1664,1,184,8,436424
1664,1,184,9,437106
1664,1,192,0,447330
1664,1,192,1,439255
1664,1,192,2,449007
1664,1,192,3,452144
1664,1,192,4,436652
1664,1,192,5,427514
1664,1,192,6,452235
1664,1,192,7,440562
1664,1,192,8,458502
1664,1,192,9,450914
1664,1,200,0,441982
1664,1,200,1,441157
1664,1,200,2,441643
1664,1,200,3,443251
1664,1,200,4,443038
1664,1,200,5,447578
1664,1,200,6,437114
1664,1,200,7,464303
1664,1,200,8,450589
1664,1,200,9,807812
1664,1,208,0,461964
1664,1,208,1,444837
1664,1,208,2,456701
1664,1,208,3,484727
1664,1,208,4,481908
1664,1,208,5,482572
1664,1,208,6,464617
1664,1,208,7,441717
1664,1,208,8,442316
1664,1,208,9,436785
1664,1,216,0,476419
1664,1,216,1,436057
1664,1,216,2,445995
1664,1,216,3,439262
1664,1,216,4,439345
1664,1,216,5,448812
1664,1,216,6,443988
1664,1,216,7,436817
1664,1,216,8,464337
1664,1,216,9,465830
1664,1,224,0,422633
1664,1,224,1,430296
1664,1,224,2,430420
1664,1,224,3,437694
1664,1,224,4,427286
1664,1,224,5,438816
1664,1,224,6,432580
1664,1,224,7,414797
1664,1,224,8,420610
1664,1,224,9,440961
1664,1,232,0,418173
1664,1,232,1,428949
1664,1,232,2,425008
1664,1,232,3,447655
1664,1,232,4,418218
1664,1,232,5,424412
1664,1,232,6,426555
1664,1,232,7,416724
1664,1,232,8,419753
1664,1,232,9,415271
1664,1,240,0,429467
1664,1,240,1,436057
1664,1,240,2,425149
1664,1,240,3,421195
1664,1,240,4,413303
1664,1,240,5,414626
1664,1,240,6,410491
1664,1,240,7,416201
1664,1,240,8,405702
1664,1,240,9,437002
1664,1,248,0,417015
1664,1,248,1,417404
1664,1,248,2,408014
1664,1,248,3,421247
1664,1,248,4,420246
1664,1,248,5,412739
1664,1,248,6,418375
1664,1,248,7,443654
1664,1,248,8,436955
1664,1,248,9,412470
1664,1,256,0,403746
1664,1,256,1,409584
1664,1,256,2,402760
1664,1,256,3,400797
1664,1,256,4,452106
1664,1,256,5,422397
1664,1,256,6,399175
1664,1,256,7,401369
1664,1,256,8,399634
1664,1,256,9,403587
1664,1,272,0,408694
1664,1,272,1,408547
1664,1,272,2,444552
1664,1,272,3,412587
1664,1,272,4,408389
1664,1,272,5,409243
1664,1,272,6,411875
1664,1,272,7,407398
1664,1,272,8,408756
1664,1,272,9,414470
1664,1,288,0,405864
1664,1,288,1,405638
1664,1,288,2,415133
1664,1,288,3,402569
1664,1,288,4,404436
1664,1,288,5,419035
1664,1,288,6,407578
1664,1,288,7,414644
1664,1,288,8,401247
1664,1,288,9,427453
1664,1,304,0,422766
1664,1,304,1,414849
1664,1,304,2,419954
1664,1,304,3,412749
1664,1,304,4,417902
1664,1,304,5,412684
1664,1,304,6,437824
1664,1,304,7,418263
1664,1,304,8,410799
1664,1,304,9,418885
1664,1,320,0,420761
1664,1,320,1,414929
1664,1,320,2,415975
1664,1,320,3,448235
1664,1,320,4,424389
1664,1,320,5,415328
1664,1,320,6,413564
1664,1,320,7,408882
1664,1,320,8,426353
1664,1,320,9,414193
1664,1,336,0,416642
1664,1,336,1,452887
1664,1,336,2,428719
1664,1,336,3,424413
1664,1,336,4,413578
1664,1,336,5,419553
1664,1,336,6,421443
1664,1,336,7,426874
1664,1,336,8,419528
1664,1,336,9,428049
1664,1,352,0,422744
1664,1,352,1,417882
1664,1,352,2,420521
1664,1,352,3,426406
1664,1,352,4,417675
1664,1,352,5,413556
1664,1,352,6,425642
1664,1,352,7,436802
1664,1,352,8,425507
1664,1,352,9,420995
1664,1,368,0,426700
1664,1,368,1,430116
1664,1,368,2,423765
1664,1,368,3,425565
1664,1,368,4,444371
1664,1,368,5,426319
1664,1,368,6,430224
1664,1,368,7,431244
1664,1,368,8,448414
1664,1,368,9,422185
1664,1,384,0,429239
1664,1,384,1,464244
1664,1,384,2,440267
1664,1,384,3,432655
1664,1,384,4,428259
1664,1,384,5,440801
1664,1,384,6,433178
1664,1,384,7,428174
1664,1,384,8,431909
1664,1,384,9,424731
1664,1,400,0,435613
1664,1,400,1,430343
1664,1,400,2,432688
1664,1,400,3,426449
1664,1,400,4,434012
1664,1,400,5,437724
1664,1,400,6,430750
1664,1,400,7,451713
1664,1,400,8,437349
1664,1,400,9,440554
1664,1,416,0,437965
1664,1,416,1,430166
1664,1,416,2,442888
1664,1,416,3,443507
1664,1,416,4,456791
1664,1,416,5,449524
1664,1,416,6,427450
1664,1,416,7,431795
1664,1,416,8,440812
1664,1,416,9,436351
1664,1,432,0,435213
1664,1,432,1,474361
1664,1,432,2,438846
1664,1,432,3,436494
1664,1,432,4,433136
1664,1,432,5,464073
1664,1,432,6,454369
1664,1,432,7,456727
1664,1,432,8,456919
1664,1,432,9,443135
1664,1,448,0,454789
1664,1,448,1,448934
1664,1,448,2,451068
1664,1,448,3,451447
1664,1,448,4,457324
1664,1,448,5,455050
1664,1,448,6,481522
1664,1,448,7,465375
1664,1,448,8,453927
1664,1,448,9,457625
1664,1,464,0,448790
1664,1,464,1,459670
1664,1,464,2,448487
1664,1,464,3,477848
1664,1,464,4,454314
1664,1,464,5,452192
1664,1,464,6,457936
1664,1,464,7,463582
1664,1,464,8,455360
1664,1,464,9,456213
1664,1,480,0,470372
1664,1,480,1,455850
1664,1,480,2,453572
1664,1,480,3,467150
1664,1,480,4,462248
1664,1,480,5,458287
1664,1,480,6,456533
1664,1,480,7,460532
1664,1,480,8,495044
1664,1,480,9,462920
1664,1,496,0,461568
1664,1,496,1,461573
1664,1,496,2,470724
1664,1,496,3,457221
1664,1,496,4,481441
1664,1,496,5,467867
1664,1,496,6,463942
1664,1,496,7,455903
1664,1,496,8,458372
1664,1,496,9,463080
1664,1,512,0,465207
1664,1,512,1,497622
1664,1,512,2,468564
1664,1,512,3,466851
1664,1,512,4,461165
1664,1,512,5,465841
1664,1,512,6,459045
1664,1,512,7,465221
1664,1,512,8,458180
1664,1,512,9,487455
1664,1,544,0,474522
1664,1,544,1,473056
1664,1,544,2,475097
1664,1,544,3,475666
1664,1,544,4,468036
1664,1,544,5,495635
1664,1,544,6,481941
1664,1,544,7,471881
1664,1,544,8,484796
1664,1,544,9,475303
1664,1,576,0,466987
1664,1,576,1,473705
1664,1,576,2,489016
1664,1,576,3,481958
1664,1,576,4,470649
1664,1,576,5,483422
1664,1,576,6,493355
1664,1,576,7,486312
1664,1,576,8,488650
1664,1,576,9,493363
1664,1,608,0,497460
1664,1,608,1,501073
1664,1,608,2,493940
1664,1,608,3,495238
1664,1,608,4,491936
1664,1,608,5,540496
1664,1,608,6,523686
1664,1,608,7,508928
1664,1,608,8,488470
1664,1,608,9,492160
1664,1,640,0,501891
1664,1,640,1,543005
1664,1,640,2,516649
1664,1,640,3,515503
1664,1,640,4,527868
1664,1,640,5,517742
1664,1,640,6,514174
1664,1,640,7,516495
1664,1,640,8,506733
1664,1,640,9,545270
1664,1,672,0,518474
1664,1,672,1,515260
1664,1,672,2,518335
1664,1,672,3,514695
1664,1,672,4,542686
1664,1,672,5,522105
1664,1,672,6,522801
1664,1,672,7,516275
1664,1,672,8,539197
1664,1,672,9,515935
1664,1,704,0,582428
1664,1,704,1,543442
1664,1,704,2,529462
1664,1,704,3,531311
1664,1,704,4,522017
1664,1,704,5,524276
1664,1,704,6,519633
1664,1,704,7,550591
1664,1,704,8,528518
1664,1,704,9,520525
1664,1,736,0,556460
1664,1,736,1,689596
1664,1,736,2,695891
1664,1,736,3,617591
1664,1,736,4,583543
1664,1,736,5,577482
1664,1,736,6,582354
1664,1,736,7,584901
1664,1,736,8,614010
1664,1,736,9,587460
1664,1,768,0,626514
1664,1,768,1,618247
1664,1,768,2,616048
1664,1,768,3,650985
1664,1,768,4,617181
1664,1,768,5,607279
1664,1,768,6,626078
1664,1,768,7,608962
1664,1,768,8,613155
1664,1,768,9,653062
1664,1,800,0,637197
1664,1,800,1,623813
1664,1,800,2,624777
1664,1,800,3,652954
1664,1,800,4,627157
1664,1,800,5,630289
1664,1,800,6,625137
1664,1,800,7,625928
1664,1,800,8,619178
1664,1,800,9,648403
1664,1,832,0,635797
1664,1,832,1,630199
1664,1,832,2,637416
1664,1,832,3,650625
1664,1,832,4,632630
1664,1,832,5,638636
1664,1,832,6,627830
1664,1,832,7,627361
1664,1,832,8,628026
1664,1,832,9,629073
1664,1,864,0,643904
1664,1,864,1,647220
1664,1,864,2,645853
1664,1,864,3,640342
1664,1,864,4,674571
1664,1,864,5,645255
1664,1,864,6,649679
1664,1,864,7,648516
1664,1,864,8,648624
1664,1,864,9,647208
1664,1,896,0,655183
1664,1,896,1,643613
1664,1,896,2,649651
1664,1,896,3,651162
1664,1,896,4,684807
1664,1,896,5,646448
1664,1,896,6,656598
1664,1,896,7,651595
1664,1,896,8,647939
1664,1,896,9,651950
1664,1,928,0,656825
1664,1,928,1,660608
1664,1,928,2,664828
1664,1,928,3,657199
1664,1,928,4,1023217
1664,1,928,5,653574
1664,1,928,6,661294
1664,1,928,7,665840
1664,1,928,8,660191
1664,1,928,9,696361
1664,1,960,0,680615
1664,1,960,1,665150
1664,1,960,2,677465
1664,1,960,3,718870
1664,1,960,4,670588
1664,1,960,5,664340
1664,1,960,6,661368
1664,1,960,7,668160
1664,1,960,8,660175
1664,1,960,9,705581
1664,1,992,0,675840
1664,1,992,1,679016
1664,1,992,2,691141
1664,1,992,3,678735
1664,1,992,4,685677
1664,1,992,5,680239
1664,1,992,6,677801
1664,1,992,7,678927
1664,1,992,8,702319
1664,1,992,9,689672
1664,1,1024,0,563663
1664,1,1024,1,569072
1664,1,1024,2,556871
1664,1,1024,3,576093
1664,1,1024,4,554846
1664,1,1024,5,543798
1664,1,1024,6,553022
1664,1,1024,7,552755
1664,1,1024,8,551674
1664,1,1024,9,549102
1664,1,1088,0,559046
1664,1,1088,1,550832
1664,1,1088,2,560071
1664,1,1088,3,574212
1664,1,1088,4,555337
1664,1,1088,5,590152
1664,1,1088,6,568477
1664,1,1088,7,573502
1664,1,1088,8,557320
1664,1,1088,9,558707
1664,1,1152,0,605967
1664,1,1152,1,585134
1664,1,1152,2,564338
1664,1,1152,3,570980
1664,1,1152,4,572511
1664,1,1152,5,573343
1664,1,1152,6,596364
1664,1,1152,7,581019
1664,1,1152,8,571241
1664,1,1152,9,571638
1664,1,1216,0,566341
1664,1,1216,1,608156
1664,1,1216,2,573905
1664,1,1216,3,574397
1664,1,1216,4,579564
1664,1,1216,5,583257
1664,1,1216,6,576265
1664,1,1216,7,582031
1664,1,1216,8,600047
1664,1,1216,9,576671
1664,1,1280,0,584765
1664,1,1280,1,583358
1664,1,1280,2,592704
1664,1,1280,3,628602
1664,1,1280,4,580569
1664,1,1280,5,591773
1664,1,1280,6,584133
1664,1,1280,7,588999
1664,1,1280,8,586581
1664,1,1280,9,612975
1664,1,1344,0,587815
1664,1,1344,1,589897
1664,1,1344,2,599286
1664,1,1344,3,590143
1664,1,1344,4,621456
1664,1,1344,5,590402
1664,1,1344,6,591874
1664,1,1344,7,603216
1664,1,1344,8,591342
1664,1,1344,9,598417
1664,1,1408,0,602488
1664,1,1408,1,602078
1664,1,1408,2,597871
1664,1,1408,3,615329
1664,1,1408,4,612871
1664,1,1408,5,639664
1664,1,1408,6,605977
1664,1,1408,7,599472
1664,1,1408,8,606998
1664,1,1408,9,606161
1664,1,1472,0,622169
1664,1,1472,1,605157
1664,1,1472,2,611892
1664,1,1472,3,605270
1664,1,1472,4,611385
1664,1,1472,5,628972
1664,1,1472,6,616712
1664,1,1472,7,620801
1664,1,1472,8,607274
1664,1,1472,9,617482
1664,1,1536,0,644702
1664,1,1536,1,628508
1664,1,1536,2,612503
1664,1,1536,3,622346
1664,1,1536,4,613871
1664,1,1536,5,619247
1664,1,1536,6,645548
1664,1,1536,7,623954
1664,1,1536,8,618449
1664,1,1536,9,619975
1664,1,1600,0,645370
1664,1,1600,1,633649
1664,1,1600,2,624599
1664,1,1600,3,621831
1664,1,1600,4,629843
1664,1,1600,5,629206
1664,1,1600,6,658143
1664,1,1600,7,644669
1664,1,1600,8,633696
1664,1,1600,9,625769
1664,1,1664,0,636060
1664,1,1664,1,674395
1664,1,1664,2,637603
1664,1,1664,3,645366
1664,1,1664,4,632042
1664,1,1664,5,651909
1664,1,1664,6,634086
1664,1,1664,7,662852
1664,1,1664,8,633255
1664,1,1664,9,629659
1664,1,1728,0,610693
