tile_,tile_1,ranks,dpus,tasklets,visited,cost,mu,sigma,acq
24,8,1,1,16,1,,,,
24,8,1,1,24,0,,6.5181,7.04171,-0.644258
24,12,1,1,1,0,,6.30543,0.854785,2.06045
24,12,1,1,2,0,,6.9972,1.81516,1.86497
24,12,1,1,3,0,,6.75805,2.76939,1.35519
24,12,1,1,4,0,,6.99385,3.29779,1.19831
24,12,1,1,6,0,,6.90806,3.87809,0.908613
24,12,1,1,8,0,,6.73371,4.31597,0.652682
24,12,1,1,12,0,,6.269,4.84575,0.256607
24,12,1,1,16,1,,,,
24,12,1,1,24,0,,5.35584,6.10411,-0.619237
24,16,1,1,1,0,,6.35807,1.08821,1.9736
24,16,1,1,2,0,,6.53504,0.903301,2.11688
24,16,1,1,3,0,,6.39241,1.62913,1.74249
24,16,1,1,4,0,,6.51463,2.31692,1.47539
24,16,1,1,6,0,,6.30449,3.19681,1.00886
24,16,1,1,8,0,,6.13938,3.69565,0.728711
24,16,1,1,12,0,,5.71793,4.10886,0.399692
24,16,1,1,16,1,,,,
24,16,1,1,24,0,,4.53519,5.4537,-0.606787
24,24,1,1,1,0,,5.93325,2.79455,1.06298
24,24,1,1,2,0,,5.94016,1.40276,1.69008
24,24,1,1,3,0,,5.93619,0.947621,1.89302
24,24,1,1,4,0,,5.8688,1.51698,1.6145
24,24,1,1,6,0,,5.72803,2.40969,1.16584
24,24,1,1,8,0,,5.51372,2.83629,0.901368
24,24,1,1,12,0,,4.97042,3.42596,0.451642
24,24,1,1,16,1,,,,
24,24,1,1,24,1,15332,4.00505,4.15747,-0.2055
24,32,1,1,1,0,,5.476,3.80862,0.452065
24,32,1,1,2,0,,5.59166,2.15992,1.23151
24,32,1,1,3,0,,5.52895,1.32918,1.58305
24,32,1,1,4,0,,5.53311,1.36197,1.56975
24,32,1,1,6,0,,5.54627,1.97625,1.2985
24,32,1,1,8,0,,5.25673,2.35758,1.02872
24,32,1,1,12,0,,4.73031,2.80969,0.646493
24,32,1,1,16,1,,,,
24,32,1,1,24,1,,,,
24,48,1,1,1,0,,4.95655,4.94035,-0.232851
24,48,1,1,2,0,,5.65802,2.58029,1.06542
24,48,1,1,3,0,,5.29048,1.5998,1.38036
24,48,1,1,4,0,,5.19256,1.28056,1.49031
24,48,1,1,6,0,,5.28309,1.23127,1.54327
24,48,1,1,8,0,,5.12583,1.59711,1.32549
24,48,1,1,12,0,,4.52566,2.05596,0.915125
24,48,1,1,16,1,,,,
24,48,1,1,24,1,,,,
24,64,1,1,1,0,,4.6786,5.52727,-0.590967
24,64,1,1,2,0,,5.46905,2.93168,0.843335
24,64,1,1,3,0,,5.17094,1.86335,1.22135
24,64,1,1,4,0,,4.9535,1.22738,1.43276
24,64,1,1,6,0,,5.0989,0.901188,1.6287
24,64,1,1,8,0,,5.04705,0.915213,1.60475
24,64,1,1,12,1,,,,
24,64,1,1,16,1,,,,
24,64,1,1,24,1,,,,
24,96,1,1,1,0,,4.61917,6.25339,-0.937143
24,96,1,1,2,0,,5.41404,3.7051,0.477432
24,96,1,1,3,0,,5.34973,2.51748,0.988619
24,96,1,1,4,0,,5.02444,1.70827,1.24106
24,96,1,1,6,0,,5.10362,1.26497,1.46702
24,96,1,1,8,1,,,,
24,96,1,1,12,1,,,,
24,96,1,1,16,1,,,,
24,96,1,1,24,1,,,,
24,128,1,1,1,0,,4.70324,6.31583,-0.936537
24,128,1,1,2,0,,5.27938,3.80176,0.388183
24,128,1,1,3,0,,5.4631,3.0048,0.808485
24,128,1,1,4,0,,5.27691,2.19775,1.10734
24,128,1,1,6,1,,,,
24,128,1,1,8,1,,,,
24,128,1,1,12,1,,,,
24,128,1,1,16,1,,,,
24,128,1,1,24,1,,,,
24,192,1,1,1,0,,4.69756,6.92591,-1.21232
24,192,1,1,2,0,,5.21467,3.95865,0.295718
24,192,1,1,3,0,,5.4448,3.09362,0.762388
24,192,1,1,4,1,,,,
24,192,1,1,6,1,,,,
24,192,1,1,8,1,,,,
24,192,1,1,12,1,,,,
24,192,1,1,16,1,,,,
24,192,1,1,24,1,,,,
24,256,1,1,1,1,,4.7076,7.14981,-1.3094
24,256,1,1,2,0,,5.16298,4.251,0.146889
24,256,1,1,3,1,,,,
24,256,1,1,4,1,,,,
24,256,1,1,6,1,,,,
24,256,1,1,8,1,,,,
24,256,1,1,12,1,,,,
24,256,1,1,16,1,,,,
24,256,1,1,24,1,,,,
24,384,1,1,1,1,,4.66595,7.16215,-1.32913
24,384,1,1,2,1,,,,
24,384,1,1,3,1,,,,
24,384,1,1,4,1,,,,
24,384,1,1,6,1,,,,
24,384,1,1,8,1,,,,
24,384,1,1,12,1,,,,
24,384,1,1,16,1,,,,
24,384,1,1,24,1,,,,
24,768,1,1,1,1,,,,
24,768,1,1,2,1,,,,
24,768,1,1,3,1,,,,
24,768,1,1,4,1,,,,
24,768,1,1,6,1,,,,
24,768,1,1,8,1,,,,
24,768,1,1,12,1,,,,
24,768,1,1,16,1,,,,
24,768,1,1,24,1,,,,
32,1,1,1,1,0,,7.93021,6.514,0.0735504
32,1,1,1,2,0,,7.78319,7.28042,-0.320546
32,1,1,1,3,1,,,,
32,1,1,1,4,0,,8.06677,9.37656,-1.16486
32,1,1,1,6,1,,,,
32,1,1,1,8,0,,8.92478,8.78849,-0.608675
32,1,1,1,12,1,,,,
32,1,1,1,16,0,,9.97906,8.84316,-0.274148
32,1,1,1,24,1,,,,
32,2,1,1,1,0,,7.34878,5.89175,0.154837
32,2,1,1,2,0,,7.63098,7.43984,-0.443947
32,2,1,1,3,1,,,,
32,2,1,1,4,0,,8.70916,8.26179,-0.445687
32,2,1,1,6,1,,,,
32,2,1,1,8,0,,9.58984,8.2869,-0.157019
32,2,1,1,12,1,,,,
32,2,1,1,16,0,,10.6314,8.17251,0.249067
32,2,1,1,24,1,,,,
32,3,1,1,1,0,,7.35874,4.74649,0.672306
32,3,1,1,2,0,,7.79781,7.34087,-0.3427
32,3,1,1,3,1,,,,
32,3,1,1,4,0,,9.10199,7.93429,-0.164897
32,3,1,1,6,1,,,,
32,3,1,1,8,0,,10.1298,8.39431,-0.0213251
32,3,1,1,12,1,,,,
32,3,1,1,16,0,,10.4163,8.42478,0.0625598
32,3,1,1,24,1,,,,
32,4,1,1,1,0,,7.18775,4.36912,0.783461
32,4,1,1,2,0,,7.56764,6.61559,-0.0955348
32,4,1,1,3,1,,,,
32,4,1,1,4,0,,9.04079,8.17488,-0.293732
32,4,1,1,6,1,,,,
32,4,1,1,8,0,,10.0108,8.43923,-0.0820248
32,4,1,1,12,1,,,,
32,4,1,1,16,0,,10.0284,8.17232,0.0437863
32,4,1,1,24,1,,,,
32,6,1,1,1,0,,7.05831,3.3021,1.21834
32,6,1,1,2,0,,7.67747,5.55754,0.416804
32,6,1,1,3,1,,,,
32,6,1,1,4,0,,8.78358,7.1362,0.0849031
32,6,1,1,6,1,,,,
32,6,1,1,8,0,,9.3789,7.4312,0.155238
32,6,1,1,12,1,,,,
32,6,1,1,16,0,,8.97311,8.02369,-0.248916
32,6,1,1,24,1,,,,
32,8,1,1,1,0,,6.97497,2.62242,1.49504
32,8,1,1,2,0,,7.5203,4.70931,0.74402
32,8,1,1,3,1,,,,
32,8,1,1,4,0,,8.46237,6.05576,0.460483
32,8,1,1,6,1,,,,
32,8,1,1,8,0,,8.77003,6.51226,0.360357
32,8,1,1,12,1,,,,
32,8,1,1,16,0,,8.03601,7.69627,-0.421101
32,8,1,1,24,1,,,,
32,12,1,1,1,0,,6.67646,1.67063,1.8206
32,12,1,1,2,0,,7.60333,3.25864,1.42346
32,12,1,1,3,1,,,,
32,12,1,1,4,0,,7.80059,4.46589,0.948748
32,12,1,1,6,1,,,,
32,12,1,1,8,0,,7.80373,5.41932,0.521849
32,12,1,1,12,1,,,,
32,12,1,1,16,0,,6.84259,6.5753,-0.324387
32,12,1,1,24,1,,,,
32,16,1,1,1,0,,6.69872,0.976341,2.13983
32,16,1,1,2,0,,7.35397,2.07295,1.87076
32,16,1,1,3,1,,,,
32,16,1,1,4,0,,7.33422,3.44628,1.24759
32,16,1,1,6,1,,,,
32,16,1,1,8,0,,7.19452,4.58895,0.687093
32,16,1,1,12,1,,,,
32,16,1,1,16,0,,6.32734,5.66967,-0.0933596
32,16,1,1,24,1,,,,
32,24,1,1,1,0,,6.55278,1.53323,1.84016
32,24,1,1,2,0,,6.72022,1.18042,2.05555
32,24,1,1,3,1,,,,
32,24,1,1,4,0,,6.65971,1.98002,1.67602
32,24,1,1,6,1,,,,
32,24,1,1,8,0,,6.37821,3.56184,0.870113
32,24,1,1,12,1,,,,
32,24,1,1,16,0,,5.64666,4.84589,0.0445891
32,24,1,1,24,1,,,,
32,32,1,1,1,0,,6.12174,2.86832,1.09407
32,32,1,1,2,0,,6.33408,1.44926,1.80336
32,32,1,1,3,1,,,,
32,32,1,1,4,0,,6.19946,1.4453,1.75929
32,32,1,1,6,1,,,,
32,32,1,1,8,0,,6.04739,2.99782,1.01062
32,32,1,1,12,1,,,,
32,32,1,1,16,1,,,,
32,32,1,1,24,1,,,,
32,48,1,1,1,0,,5.4997,4.18833,0.289701
32,48,1,1,2,0,,5.85673,2.37352,1.22591
32,48,1,1,3,1,,,,
32,48,1,1,4,0,,5.80229,1.26713,1.704
32,48,1,1,6,1,,,,
32,48,1,1,8,0,,5.66373,2.37953,1.15748
32,48,1,1,12,1,,,,
32,48,1,1,16,1,,,,
32,48,1,1,24,1,,,,
32,64,1,1,1,0,,5.08573,5.01003,-0.220133
32,64,1,1,2,0,,5.85894,2.65962,1.09825
32,64,1,1,3,1,,,,
32,64,1,1,4,0,,5.51571,1.37327,1.55876
32,64,1,1,6,1,,,,
32,64,1,1,8,1,,,,
32,64,1,1,12,1,,,,
32,64,1,1,16,1,,,,
32,64,1,1,24,1,,,,
32,96,1,1,1,1,3.03437e+06,4.65018,5.85404,-0.747325
32,96,1,1,2,0,,5.65606,3.16725,0.801288
32,96,1,1,3,1,,,,
32,96,1,1,4,0,,5.26997,1.52773,1.40572
32,96,1,1,6,1,,,,
32,96,1,1,8,1,,,,
32,96,1,1,12,1,,,,
32,96,1,1,16,1,,,,
32,96,1,1,24,1,,,,
32,128,1,1,1,0,,4.56274,6.48825,-1.06178
32,128,1,1,2,0,,5.61144,3.72927,0.533814
32,128,1,1,3,1,,,,
32,128,1,1,4,1,,,,
32,128,1,1,6,1,,,,
32,128,1,1,8,1,,,,
32,128,1,1,12,1,,,,
32,128,1,1,16,1,,,,
32,128,1,1,24,1,,,,
32,192,1,1,1,1,,4.66419,6.77563,-1.15623
32,192,1,1,2,1,,5.41408,3.99544,0.34712
32,192,1,1,3,1,,,,
32,192,1,1,4,1,,,,
32,192,1,1,6,1,,,,
32,192,1,1,8,1,,,,
32,192,1,1,12,1,,,,
32,192,1,1,16,1,,,,
32,192,1,1,24,1,,,,
32,256,1,1,1,1,,4.60337,7.21533,-1.37431
32,256,1,1,2,1,,,,
32,256,1,1,3,1,,,,
32,256,1,1,4,1,,,,
32,256,1,1,6,1,,,,
32,256,1,1,8,1,,,,
32,256,1,1,12,1,,,,
32,256,1,1,16,1,,,,
32,256,1,1,24,1,,,,
32,384,1,1,1,0,,4.63012,7.59658,-1.53633
32,384,1,1,2,1,,,,
32,384,1,1,3,1,,,,
32,384,1,1,4,1,,,,
32,384,1,1,6,1,,,,
32,384,1,1,8,1,,,,
32,384,1,1,12,1,,,,
32,384,1,1,16,1,,,,
32,384,1,1,24,1,,,,
32,768,1,1,1,1,,,,
32,768,1,1,2,1,,,,
32,768,1,1,3,1,,,,
32,768,1,1,4,1,,,,
32,768,1,1,6,1,,,,
32,768,1,1,8,1,,,,
32,768,1,1,12,1,,,,
32,768,1,1,16,1,,,,
32,768,1,1,24,1,,,,
48,1,1,1,1,0,,8.47551,7.56806,-0.213869
48,1,1,1,2,0,,8.45642,8.30114,-0.549427
48,1,1,1,3,0,,8.48266,9.5048,-1.08078
48,1,1,1,4,0,,8.76299,10.4548,-1.41172
48,1,1,1,6,0,,8.6732,10.7371,-1.56902
48,1,1,1,8,0,,9.41154,10.5591,-1.23769
48,1,1,1,12,0,,9.95894,10.3607,-0.962197
48,1,1,1,16,0,,10.3799,10.3169,-0.799125
48,1,1,1,24,0,,11.3604,10.6536,-0.616353
48,2,1,1,1,0,,7.92988,6.92018,-0.108886
48,2,1,1,2,0,,8.19337,8.39248,-0.680019
48,2,1,1,3,0,,8.66888,9.21034,-0.885186
48,2,1,1,4,0,,9.12699,9.82075,-1.00316
48,2,1,1,6,0,,9.64665,10.0125,-0.912238
48,2,1,1,8,0,,10.0467,9.97959,-0.761209
48,2,1,1,12,0,,10.5513,9.88183,-0.545491
48,2,1,1,16,0,,11.1447,9.61246,-0.222456
48,2,1,1,24,0,,11.6865,9.61089,-0.037252
48,3,1,1,1,0,,7.96259,6.05085,0.292472
48,3,1,1,2,0,,8.54852,8.5741,-0.640586
48,3,1,1,3,0,,8.92142,9.33431,-0.854822
48,3,1,1,4,0,,9.48002,9.48607,-0.732693
48,3,1,1,6,0,,10.3964,9.67978,-0.507554
48,3,1,1,8,0,,10.5983,9.80686,-0.495826
48,3,1,1,12,0,,11.0862,9.92822,-0.384126
48,3,1,1,16,0,,11.2997,10.1116,-0.393738
48,3,1,1,24,0,,11.4206,9.86146,-0.240272
48,4,1,1,1,0,,7.94313,5.53968,0.515296
48,4,1,1,2,0,,8.28262,7.93944,-0.446268
48,4,1,1,3,0,,9.00187,9.44868,-0.878762
48,4,1,1,4,0,,9.45461,9.71418,-0.843744
48,4,1,1,6,0,,10.5171,9.73828,-0.492698
48,4,1,1,8,0,,10.7419,10.0864,-0.572371
48,4,1,1,12,0,,11.1261,10.0035,-0.404349
48,4,1,1,16,0,,11.1589,9.72716,-0.269127
48,4,1,1,24,0,,10.9393,9.81864,-0.384988
48,6,1,1,1,0,,7.60368,4.65889,0.795052
48,6,1,1,2,0,,8.339,6.75764,0.103416
48,6,1,1,3,0,,8.98056,8.40848,-0.419102
48,6,1,1,4,0,,9.50797,9.09573,-0.547964
48,6,1,1,6,0,,10.3363,9.5414,-0.465904
48,6,1,1,8,0,,10.7259,9.70992,-0.408857
48,6,1,1,12,0,,10.2859,9.54726,-0.485691
48,6,1,1,16,0,,10.1469,9.53651,-0.528221
48,6,1,1,24,0,,10.022,9.57798,-0.589371
48,8,1,1,1,0,,7.61444,3.85972,1.15744
48,8,1,1,2,0,,8.35389,6.07246,0.416041
48,8,1,1,3,0,,8.8849,7.71856,-0.141995
48,8,1,1,4,0,,9.474,8.19669,-0.155979
48,8,1,1,6,0,,9.90763,8.44184,-0.118335
48,8,1,1,8,0,,10.1132,8.36847,-0.0153918
48,8,1,1,12,0,,9.77486,9.04642,-0.434932
48,8,1,1,16,0,,9.53976,9.48243,-0.710714
48,8,1,1,24,0,,9.17215,9.48368,-0.836476
48,12,1,1,1,0,,7.39597,2.84403,1.53895
48,12,1,1,2,0,,8.30266,5.01186,0.874672
48,12,1,1,3,0,,8.80579,6.27289,0.479984
48,12,1,1,4,0,,9.10727,6.47095,0.493759
48,12,1,1,6,0,,9.04208,6.73808,0.351651
48,12,1,1,8,0,,9.23906,7.14352,0.236744
48,12,1,1,12,0,,8.99857,7.67657,-0.0844344
48,12,1,1,16,0,,8.54658,8.1941,-0.470679
48,12,1,1,24,0,,7.9413,8.9328,-1.0084
48,16,1,1,1,0,,7.2765,2.24541,1.76697
48,16,1,1,2,0,,8.29,3.92154,1.35977
48,16,1,1,3,0,,8.43462,4.91119,0.964802
48,16,1,1,4,0,,8.51448,5.23864,0.845016
48,16,1,1,6,0,,8.63318,5.76621,0.648631
48,16,1,1,8,0,,8.60934,6.2314,0.431701
48,16,1,1,12,0,,8.40262,6.85402,0.0818181
48,16,1,1,16,0,,8.08611,7.24207,-0.200161
48,16,1,1,24,1,,,,
48,24,1,1,1,0,,7.24261,1.22717,2.21248
48,24,1,1,2,0,,7.83127,2.45896,1.86005
48,24,1,1,3,0,,7.7706,2.98934,1.60132
48,24,1,1,4,0,,7.73348,3.62993,1.30113
48,24,1,1,6,0,,8.02765,4.36772,1.07014
48,24,1,1,8,0,,7.86934,4.86779,0.791759
48,24,1,1,12,1,32078.7,7.51268,5.65595,0.316503
48,24,1,1,16,1,,,,
48,24,1,1,24,1,,,,
48,32,1,1,1,0,,7.0518,1.29168,2.11854
48,32,1,1,2,0,,7.38522,1.72938,2.03562
48,32,1,1,3,0,,7.28812,2.17523,1.80242
48,32,1,1,4,0,,7.33352,2.56179,1.64437
48,32,1,1,6,0,,7.42302,3.42912,1.28553
48,32,1,1,8,0,,7.29472,4.00624,0.982782
48,32,1,1,12,1,,,,
48,32,1,1,16,1,,,,
48,32,1,1,24,1,,,,
48,48,1,1,1,1,3.06042e+06,6.38629,2.97953,1.13425
48,48,1,1,2,0,,6.86376,1.5949,1.91839
48,48,1,1,3,0,,6.59439,1.55292,1.84549
48,48,1,1,4,1,200100,6.82439,1.53779,1.93062
48,48,1,1,6,0,,6.70137,2.5004,1.45663
48,48,1,1,8,1,,,,
48,48,1,1,12,1,,,,
48,48,1,1,16,1,,,,
48,48,1,1,24,1,,,,
48,64,1,1,1,0,,5.94686,3.86425,0.587462
48,64,1,1,2,0,,6.36386,2.2393,1.45888
48,64,1,1,3,0,,6.15848,1.66132,1.64837
48,64,1,1,4,0,,6.26647,1.44931,1.78031
48,64,1,1,6,1,,,,
48,64,1,1,8,1,,,,
48,64,1,1,12,1,,,,
48,64,1,1,16,1,,,,
48,64,1,1,24,1,,,,
48,96,1,1,1,0,,5.32296,5.02266,-0.145003
48,96,1,1,2,0,,6.09132,2.87815,1.07929
48,96,1,1,3,0,,5.95091,2.08679,1.38669
48,96,1,1,4,1,,,,
48,96,1,1,6,1,,,,
48,96,1,1,8,1,,,,
48,96,1,1,12,1,,,,
48,96,1,1,16,1,,,,
48,96,1,1,24,1,,,,
48,128,1,1,1,1,,4.8818,5.63416,-0.569738
48,128,1,1,2,0,,6.05566,3.14223,0.948609
48,128,1,1,3,1,,,,
48,128,1,1,4,1,,,,
48,128,1,1,6,1,,,,
48,128,1,1,8,1,,,,
48,128,1,1,12,1,,,,
48,128,1,1,16,1,,,,
48,128,1,1,24,1,,,,
48,192,1,1,1,1,,4.63758,6.5093,-1.04574
48,192,1,1,2,1,,,,
48,192,1,1,3,1,,,,
48,192,1,1,4,1,,,,
48,192,1,1,6,1,,,,
48,192,1,1,8,1,,,,
48,192,1,1,12,1,,,,
48,192,1,1,16,1,,,,
48,192,1,1,24,1,,,,
48,256,1,1,1,1,,4.52099,7.08432,-1.34356
48,256,1,1,2,1,,,,
48,256,1,1,3,1,,,,
48,256,1,1,4,1,,,,
48,256,1,1,6,1,,,,
48,256,1,1,8,1,,,,
48,256,1,1,12,1,,,,
48,256,1,1,16,1,,,,
48,256,1,1,24,1,,,,
48,384,1,1,1,1,,,,
48,384,1,1,2,1,,,,
48,384,1,1,3,1,,,,
48,384,1,1,4,1,,,,
48,384,1,1,6,1,,,,
48,384,1,1,8,1,,,,
48,384,1,1,12,1,,,,
48,384,1,1,16,1,,,,
48,384,1,1,24,1,,,,
48,768,1,1,1,1,,,,
48,768,1,1,2,1,,,,
48,768,1,1,3,1,,,,
48,768,1,1,4,1,,,,
48,768,1,1,6,1,,,,
48,768,1,1,8,1,,,,
48,768,1,1,12,1,,,,
48,768,1,1,16,1,,,,
48,768,1,1,24,1,,,,
64,1,1,1,1,0,,8.88607,8.33881,-0.420009
64,1,1,1,2,0,,8.92486,9.0332,-0.718494
64,1,1,1,3,1,,,,
64,1,1,1,4,0,,9.20603,11.1204,-1.55961
64,1,1,1,6,1,,,,
64,1,1,1,8,0,,9.6368,11.8088,-1.72192
64,1,1,1,12,1,,,,
64,1,1,1,16,0,,10.7659,11.534,-1.214
64,1,1,1,24,1,,,,
64,2,1,1,1,0,,8.31613,7.65024,-0.305038
64,2,1,1,2,0,,8.6235,9.12058,-0.86035
64,2,1,1,3,1,,,,
64,2,1,1,4,0,,9.42658,10.5652,-1.23528
64,2,1,1,6,1,,,,
64,2,1,1,8,0,,10.3182,11.1914,-1.21269
64,2,1,1,12,1,,,,
64,2,1,1,16,0,,11.3929,10.8909,-0.7118
64,2,1,1,24,1,,,,
64,3,1,1,1,0,,8.40675,7.02869,0.00481843
64,3,1,1,2,0,,8.99903,9.2727,-0.800736
64,3,1,1,3,1,,,,
64,3,1,1,4,0,,9.86225,10.5539,-1.08181
64,3,1,1,6,1,,,,
64,3,1,1,8,0,,11.0763,10.8912,-0.819776
64,3,1,1,12,1,,,,
64,3,1,1,16,0,,11.7671,11.0389,-0.650783
64,3,1,1,24,1,,,,
64,4,1,1,1,0,,8.45434,6.36712,0.31799
64,4,1,1,2,0,,8.84195,8.90794,-0.690501
64,4,1,1,3,1,,,,
64,4,1,1,4,0,,9.82923,10.7384,-1.17592
64,4,1,1,6,1,,,,
64,4,1,1,8,0,,11.2567,10.9668,-0.792284
64,4,1,1,12,1,,,,
64,4,1,1,16,0,,11.7637,11.2213,-0.73383
64,4,1,1,24,1,,,,
64,6,1,1,1,0,,8.02869,5.64834,0.495663
64,6,1,1,2,0,,8.71769,7.71084,-0.195475
64,6,1,1,3,1,,,,
64,6,1,1,4,0,,9.91737,10.2675,-0.934519
64,6,1,1,6,1,,,,
64,6,1,1,8,0,,11.2725,11.176,-0.880778
64,6,1,1,12,1,,,,
64,6,1,1,16,0,,11.0178,10.6387,-0.726363
64,6,1,1,24,1,,,,
64,8,1,1,1,0,,8.06556,4.79691,0.890402
64,8,1,1,2,0,,8.85352,6.882,0.222824
64,8,1,1,3,1,,,,
64,8,1,1,4,0,,9.97135,9.53054,-0.585321
64,8,1,1,6,1,,,,
64,8,1,1,8,0,,11.0438,10.0786,-0.46609
64,8,1,1,12,1,,,,
64,8,1,1,16,0,,10.4278,10.5745,-0.898434
64,8,1,1,24,1,,,,
64,12,1,1,1,0,,7.95136,3.7555,1.31897
64,12,1,1,2,0,,8.73093,6.03636,0.560659
64,12,1,1,3,1,,,,
64,12,1,1,4,0,,9.89206,8.08435,0.0368316
64,12,1,1,6,1,,,,
64,12,1,1,8,0,,10.0229,8.49163,-0.101436
64,12,1,1,12,1,,,,
64,12,1,1,16,0,,9.58655,9.50131,-0.703254
64,12,1,1,24,1,,,,
64,16,1,1,1,0,,7.75615,3.11407,1.54041
64,16,1,1,2,0,,8.82162,5.14476,0.991763
64,16,1,1,3,1,,,,
64,16,1,1,4,0,,9.54154,6.73879,0.521436
64,16,1,1,6,1,,,,
64,16,1,1,8,0,,9.5046,7.46251,0.183997
64,16,1,1,12,1,,,,
64,16,1,1,16,1,,,,
64,16,1,1,24,1,,,,
64,24,1,1,1,0,,7.65748,2.13494,1.94631
64,24,1,1,2,0,,8.56149,3.62477,1.58545
64,24,1,1,3,1,,,,
64,24,1,1,4,0,,8.56239,4.99301,0.97159
64,24,1,1,6,1,,,,
64,24,1,1,8,0,,8.86728,5.99562,0.625387
64,24,1,1,12,1,,,,
64,24,1,1,16,1,,,,
64,24,1,1,24,1,,,,
64,32,1,1,1,0,,7.60331,1.38728,2.26346
64,32,1,1,2,0,,8.1479,2.70323,1.85825
64,32,1,1,3,1,,,,
64,32,1,1,4,0,,8.09322,3.82832,1.3346
64,32,1,1,6,1,,,,
64,32,1,1,8,1,,,,
64,32,1,1,12,1,,,,
64,32,1,1,16,1,,,,
64,32,1,1,24,1,,,,
64,48,1,1,1,0,,7.157,1.87333,1.89328
64,48,1,1,2,0,,7.53105,1.77475,2.06493
64,48,1,1,3,1,,,,
64,48,1,1,4,0,,7.60776,2.45801,1.78435
64,48,1,1,6,1,,,,
64,48,1,1,8,1,,,,
64,48,1,1,12,1,,,,
64,48,1,1,16,1,,,,
64,48,1,1,24,1,,,,
64,64,1,1,1,0,,6.58667,3.06519,1.16405
64,64,1,1,2,0,,7.14396,1.73347,1.95162
64,64,1,1,3,1,,,,
64,64,1,1,4,1,,,,
64,64,1,1,6,1,,,,
64,64,1,1,8,1,,,,
64,64,1,1,12,1,,,,
64,64,1,1,16,1,,,,
64,64,1,1,24,1,,,,
64,96,1,1,1,1,,5.95622,4.30516,0.392738
64,96,1,1,2,0,,6.51717,2.54271,1.3749
64,96,1,1,3,1,,,,
64,96,1,1,4,1,,,,
64,96,1,1,6,1,,,,
64,96,1,1,8,1,,,,
64,96,1,1,12,1,,,,
64,96,1,1,16,1,,,,
64,96,1,1,24,1,,,,
64,128,1,1,1,0,,5.45773,5.11051,-0.138539
64,128,1,1,2,1,,,,
64,128,1,1,3,1,,,,
64,128,1,1,4,1,,,,
64,128,1,1,6,1,,,,
64,128,1,1,8,1,,,,
64,128,1,1,12,1,,,,
64,128,1,1,16,1,,,,
64,128,1,1,24,1,,,,
64,192,1,1,1,1,,4.8538,5.93216,-0.713039
64,192,1,1,2,1,,,,
64,192,1,1,3,1,,,,
64,192,1,1,4,1,,,,
64,192,1,1,6,1,,,,
64,192,1,1,8,1,,,,
64,192,1,1,12,1,,,,
64,192,1,1,16,1,,,,
64,192,1,1,24,1,,,,
64,256,1,1,1,1,,,,
64,256,1,1,2,1,,,,
64,256,1,1,3,1,,,,
64,256,1,1,4,1,,,,
64,256,1,1,6,1,,,,
64,256,1,1,8,1,,,,
64,256,1,1,12,1,,,,
64,256,1,1,16,1,,,,
64,256,1,1,24,1,,,,
64,384,1,1,1,1,,,,
64,384,1,1,2,1,,,,
64,384,1,1,3,1,,,,
64,384,1,1,4,1,,,,
64,384,1,1,6,1,,,,
64,384,1,1,8,1,,,,
64,384,1,1,12,1,,,,
64,384,1,1,16,1,,,,
64,384,1,1,24,1,,,,
64,768,1,1,1,1,,,,
64,768,1,1,2,1,,,,
64,768,1,1,3,1,,,,
64,768,1,1,4,1,,,,
64,768,1,1,6,1,,,,
64,768,1,1,8,1,,,,
64,768,1,1,12,1,,,,
64,768,1,1,16,1,,,,
64,768,1,1,24,1,,,,
96,1,1,1,1,0,,9.51874,9.40714,-0.684079
96,1,1,1,2,0,,9.53948,10.1027,-0.989222
96,1,1,1,3,0,,9.70766,11.1946,-1.42207
96,1,1,1,4,0,,9.82421,12.0691,-1.77492
96,1,1,1,6,0,,10.0747,13.3369,-2.25868
96,1,1,1,8,0,,10.0937,13.4829,-2.31778
96,1,1,1,12,0,,11.0525,13.2603,-1.8913
96,1,1,1,16,0,,11.4576,13.177,-1.71592
96,1,1,1,24,0,,11.9117,13.1961,-1.56987
96,2,1,1,1,0,,8.84566,8.6993,-0.595586
96,2,1,1,2,0,,9.23641,10.1902,-1.13171
96,2,1,1,3,0,,9.58955,11.1432,-1.43925
96,2,1,1,4,0,,9.90632,11.697,-1.57994
96,2,1,1,6,0,,10.5507,12.6555,-1.79072
96,2,1,1,8,0,,10.7968,12.8555,-1.79668
96,2,1,1,12,0,,11.3567,12.8014,-1.58169
96,2,1,1,16,0,,11.637,12.7596,-1.46747
96,2,1,1,24,0,,12.5552,12.4024,-0.994409
96,3,1,1,1,0,,9.0862,8.47598,-0.413421
96,3,1,1,2,0,,9.59919,10.278,-1.04761
96,3,1,1,3,0,,9.8216,11.1456,-1.36126
96,3,1,1,4,0,,10.3249,11.6651,-1.42306
96,3,1,1,6,0,,11.0467,12.2662,-1.44704
96,3,1,1,8,0,,11.5425,12.5157,-1.3902
96,3,1,1,12,0,,12.0043,12.5691,-1.25686
96,3,1,1,16,0,,12.2331,12.6267,-1.20477
96,3,1,1,24,0,,12.7806,12.5516,-0.98462
96,4,1,1,1,0,,9.09441,7.60464,-0.0195049
96,4,1,1,2,0,,9.62638,10.2376,-1.02021
96,4,1,1,3,0,,9.86939,11.2918,-1.41063
96,4,1,1,4,0,,10.3739,12.0127,-1.56243
96,4,1,1,6,0,,11.2152,12.2455,-1.38036
